COUNT	TERM	LEMMA	POS_COUNTS
1342	êtres	être	NOUN:1342
1341	entré	entrer	VERB:1341
1338	matelots	matelot	NOUN:1338
1338	terres	terre	NOUN:1338
1335	Mes	mon	DET:1335
1335	propres	propre	ADJ:1335
1335	présenta	présenter	VERB:1335
1332	portant	porter	VERB:1332
1329	attend	attendre	VERB:1329
1329	ayez	avoir	VERB:750;AUX:579
1329	offrait	offrir	VERB:1329
1329	résolu	résoudre	VERB:1329
1328	quitta	quitter	VERB:1328
1327	tendit	tendre	VERB:1327
1326	entrait	entrer	VERB:1326
1326	larges	large	ADJ:1326
1326	veuve	veuf	NOUN:1208;ADJ:118
1321	déclara	déclarer	VERB:1321
1321	habitudes	habitude	NOUN:1321
1320	environs	environ	NOUN:1320
1315	rappelle	rappeler	VERB:1315
1310	placé	placer	VERB:1310
1310	sûre	sûr	ADJ:1310
1309	releva	relever	VERB:1309
1306	nuits	nuit	NOUN:1306
1305	îles	île	NOUN:1305
1304	donnée	donner	VERB:1304
1302	poussé	pousser	VERB:1302
1301	fallu	falloir	VERB:1301
1300	cœurs	cœur	NOUN:1300
1296	branches	branche	NOUN:1296
1296	cousine	cousin	NOUN:1296
1294	irai	aller	VERB:1294
1290	remis	remettre	VERB:1290
1287	sachant	savoir	VERB:1287
1282	serons	être	VERB:672;AUX:610
1281	pensé	penser	VERB:1281
1279	allant	aller	VERB:1279
1277	terribles	terrible	ADJ:1277
1277	tombait	tomber	VERB:1277
1277	vraie	vrai	ADJ:1277
1275	anciens	ancien	ADJ:1255;NOUN:20
1275	couché	coucher	VERB:1275
1275	quels	quel	DET:1275
1274	mettant	mettre	VERB:1274
1273	voisine	voisin	ADJ:849;NOUN:424
1272	blanches	blanc	ADJ:1199;NOUN:73
1272	sortes	sorte	NOUN:1272
1268	pouvons	pouvoir	VERB:1268
1266	faits	fait	NOUN:1250;ADJ:16
1266	naturelle	naturel	ADJ:1266
1265	changé	changer	VERB:1265
1265	frappa	frapper	VERB:1265
1262	occupé	occuper	VERB:1262
1262	étonné	étonner	VERB:1262
1261	royale	royal	ADJ:1254;NOUN:7
1259	blancs	blanc	ADJ:1005;NOUN:254
1259	papiers	papier	NOUN:1259
1257	revenu	revenir	VERB:1257
1255	Bah	bah	INTJ:1255
1254	tombé	tomber	VERB:1254
1250	assit	asseoir	VERB:1250
1247	douleurs	douleur	NOUN:1247
1247	pourrais	pouvoir	VERB:1247
1247	salua	saluer	VERB:1247
1243	fis	faire	VERB:1191;AUX:52
1241	malheureuse	malheureux	ADJ:627;NOUN:614
1239	feuilles	feuille	NOUN:1239
1239	viennent	venir	VERB:1239
1238	ténèbres	ténèbre	NOUN:1238
1231	roches	roche	NOUN:1231
1231	tenez	tenir	VERB:1231
1228	mètres	mètre	NOUN:1228
1227	sous	sou	NOUN:1227
1224	champs	champ	NOUN:1224
1224	présentait	présenter	VERB:1224
1220	esprits	esprit	NOUN:1220
1215	indigènes	indigène	NOUN:1041;ADJ:174
1214	supérieure	supérieur	ADJ:1179;NOUN:35
1211	Pauvre	pauvre	ADJ:723;NOUN:483;X:3;ADP:1;VERB:1
1211	appela	appeler	VERB:1211
1210	retira	retirer	VERB:1210
1207	complète	complet	ADJ:1207
1207	dangers	danger	NOUN:1207
1207	pourra	pouvoir	VERB:1207
1206	met	mettre	VERB:1206
1205	braves	brave	ADJ:979;NOUN:226
1204	basse	bas	ADJ:1026;NOUN:178
1195	Les	le:PRON	PRON:1195
1195	manqué	manquer	VERB:1195
1195	pensez	penser	VERB:1195
1189	Pourtant	pourtant	ADV:1189
1189	familles	famille	NOUN:1189
1188	attends	attendre	VERB:1188
1188	droits	droit	NOUN:1121;ADJ:67
1187	vivait	vivre	VERB:1187
1185	capitale	capital	NOUN:1135;ADJ:50
1184	ignore	ignorer	VERB:1184
1184	meubles	meuble	NOUN:1149;ADJ:35
1183	aimée	aimer	VERB:1183
1182	senti	sentir	VERB:1182
1181	prends	prendre	VERB:1181
1181	tiré	tirer	VERB:1181
1178	remarqué	remarquer	VERB:1178
1176	grosses	gros	ADJ:1126;NOUN:50
1174	convenu	convenir	VERB:1174
1174	ouvrait	ouvrir	VERB:1174
1169	allé	aller	VERB:1169
1169	souffert	souffrir	VERB:1169
1168	inclina	incliner	VERB:1168
1168	rares	rare	ADJ:1168
1168	Écoutez	écouter	VERB:1167;X:1
1165	apprit	apprendre	VERB:1165
1165	réponds	répondre	VERB:1165
1163	Malgré	malgré	ADP:1163
1163	attendit	attendre	VERB:1163
1161	Aussitôt	aussitôt	ADV:1161
1157	appelé	appeler	VERB:1157
1157	croyant	croire	VERB:1157
1156	signe	signer	VERB:1156
1155	désire	désirer	VERB:1155
1153	crains	craindre	VERB:1153
1152	ouvriers	ouvrier	NOUN:1125;ADJ:27
1152	sortant	sortir	VERB:1152
1146	gagné	gagner	VERB:1146
1143	plaisirs	plaisir	NOUN:1143
1141	répète	répéter	VERB:1141
1141	verrez	voir	VERB:1141
1140	paysans	paysan	NOUN:1129;ADJ:11
1134	couleurs	couleur	NOUN:1134
1133	lut	lire	VERB:1133
1132	Très	très	ADV:1132
1131	Toutes	tout	ADJ:1131
1131	arrivés	arriver	VERB:1131
1131	entendez	entendre	VERB:1131
1131	restée	rester	VERB:1131
1131	suffit	suffire	VERB:1131
1131	veulent	vouloir	VERB:1131
1131	éprouvait	éprouver	VERB:1131
1128	venant	venir	VERB:1128
1127	précautions	précaution	NOUN:1127
1127	voudrez	vouloir	VERB:1127
1126	réflexions	réflexion	NOUN:1126
1124	personnages	personnage	NOUN:1124
1122	rend	rendre	VERB:1122
1119	jetait	jeter	VERB:1119
1119	relations	relation	NOUN:1119
1119	voyais	voir	VERB:1119
1118	française	français	ADJ:1113;NOUN:5
1117	pouvant	pouvoir	VERB:1117
1114	songeait	songer	VERB:1114
1113	auriez	avoir	AUX:688;VERB:425
1113	vêtements	vêtement	NOUN:1113
1112	dirait	dire	VERB:1112
1112	villes	ville	NOUN:1112
1109	courait	courir	VERB:1109
1108	dormait	dormir	VERB:1108
1105	cherchant	chercher	VERB:1105
1105	rois	roi	NOUN:1105
1102	services	service	NOUN:1102
1101	souffrances	souffrance	NOUN:1101
1100	comprend	comprendre	VERB:1100
1099	serra	serrer	VERB:1099
1095	valait	valoir	VERB:1095
1094	ferez	faire	VERB:1023;AUX:71
1094	rideaux	rideau	NOUN:1094
1093	Dès	dès	ADP:1093
1093	donnez	donner	VERB:1093
1092	Venez	venir	VERB:1091;PRON:1
1092	aurons	avoir	AUX:622;VERB:470
1092	chefs	chef	NOUN:1092
1091	tenu	tenir	VERB:1091
1088	désirs	désir	NOUN:1088
1088	ressemblait	ressembler	VERB:1088
1086	découvert	découvrir	VERB:1086
1082	ailes	aile	NOUN:1082
1081	Chacun	chacun	PRON:1081
1080	trouvant	trouver	VERB:1080
1076	gardait	garder	VERB:1076
1075	rouges	rouge	ADJ:1022;NOUN:53
1074	gardé	garder	VERB:1074
1074	rêves	rêve	NOUN:1074
1074	traces	trace	NOUN:1074
1073	appartient	appartenir	VERB:1073
1072	demandai	demander	VERB:1072
1072	graves	grave	ADJ:1066;NOUN:6
1071	demeurait	demeurer	VERB:1071
1068	domestiques	domestique	NOUN:800;ADJ:268
1068	manque	manquer	VERB:1068
1066	formes	forme	NOUN:1066
1065	A	avoir	AUX:773;VERB:197;X:68;ADP:27
1065	porta	porter	VERB:1065
1064	vêtu	vêtir	VERB:1064
1063	recherches	recherche	NOUN:1063
1062	causait	causer	VERB:1062
1061	faits	faire	VERB:1061
1061	portière	portier	NOUN:1061
1061	roses	rose	NOUN:690;ADJ:371
1057	Voulez	vouloir	VERB:1054;X:3
1056	content	conter	VERB:1056
1056	espérances	espérance	NOUN:1056
1056	vécu	vivre	VERB:1056
1056	émotions	émotion	NOUN:1056
1055	ignorait	ignorer	VERB:1055
1051	diamants	diamant	NOUN:1051
1051	venus	venir	VERB:1051
1049	troupes	troupe	NOUN:1049
1048	lu	lire	VERB:1048
1047	parfaite	parfait	ADJ:1040;NOUN:7
1046	réussi	réussir	VERB:1046
1045	deviné	deviner	VERB:1045
1043	chercha	chercher	VERB:1043
1042	Laissez	laisser	VERB:1036;ADP:2;DET:2;ADV:1;AUX:1
1042	attendaient	attendre	VERB:1042
1042	criait	crier	VERB:1042
1042	criant	crier	VERB:1042
1042	prête	prêt	ADJ:1042
1040	nécessaires	nécessaire	ADJ:1027;NOUN:13
1039	sauvages	sauvage	ADJ:568;NOUN:471
1037	apercevant	apercevoir	VERB:1037
1036	nobles	noble	NOUN:648;ADJ:388
1035	abandonné	abandonner	VERB:1035
1035	permettait	permettre	VERB:1035
1035	tournant	tourner	VERB:1035
1033	passagers	passager	NOUN:979;ADJ:54
1032	entendant	entendre	VERB:1032
1031	craignait	craindre	VERB:1031
1030	demandez	demander	VERB:1030
1030	revenant	revenir	VERB:1030
1028	Encore	encore	ADV:1028
1027	devoirs	devoir	NOUN:1027
1024	garde	garder	VERB:1024
1023	trompe	tromper	VERB:1023
1022	Me	me	PRON:1019;X:3
1022	flots	flot	NOUN:1022
1021	Ici	ici	ADV:1021
1021	appartenait	appartenir	VERB:1021
1020	Bientôt	bientôt	ADV:1020
1019	meilleure	meilleur	ADJ:1016;NOUN:3
1019	située	situer	VERB:1019
1017	savent	savoir	VERB:1017
1016	Notre	notre	DET:1016
1011	possédait	posséder	VERB:1011
1009	commune	commun	ADJ:639;NOUN:370
1004	commencé	commencer	VERB:1004
1001	conseils	conseil	NOUN:1001
1000	biens	bien	NOUN:1000
1000	qualités	qualité	NOUN:1000
999	refusé	refuser	VERB:999
998	Toutefois	toutefois	ADV:998
998	nouvel	nouveau	ADJ:998
998	semblables	semblable	ADJ:985;NOUN:13
996	pareilles	pareil	NOUN:721;ADJ:275
996	voitures	voiture	NOUN:996
995	emporté	emporter	VERB:995
995	soupçons	soupçon	NOUN:995
989	marches	marche	NOUN:989
988	fine	fin	ADJ:979;NOUN:9
987	prononcé	prononcer	VERB:987
986	convient	convenir	VERB:986
986	journaux	journal	NOUN:986
986	touché	toucher	VERB:986
985	aimais	aimer	VERB:985
985	générale	général	ADJ:963;NOUN:22
985	tiens	tenir	VERB:985
982	devient	devenir	VERB:982
982	termes	terme	NOUN:982
981	songé	songer	VERB:981
981	tenaient	tenir	VERB:981
978	malheurs	malheur	NOUN:978
976	gentilshommes	gentilhomme	NOUN:976
975	Quoique	quoique	SCONJ:975
975	entrant	entrer	VERB:975
973	monté	monter	VERB:973
971	diverses	divers	ADJ:657;DET:314
971	jouait	jouer	VERB:971
970	mauvaises	mauvais	ADJ:970
967	disent	dire	VERB:967
967	pleins	plein	ADJ:963;NOUN:4
967	résolut	résoudre	VERB:967
966	vieilles	vieux	ADJ:965;NOUN:1
965	donnaient	donner	VERB:965
963	herbes	herbe	NOUN:963
963	saisi	saisir	VERB:963
962	arrivant	arriver	VERB:962
961	Ni	ni	CCONJ:961
961	fruits	fruit	NOUN:961
961	raconta	raconter	VERB:961
960	amené	amener	VERB:960
959	difficultés	difficulté	NOUN:959
958	étrangers	étranger	NOUN:664;ADJ:294
956	sentant	sentir	VERB:956
955	Dame	dame	NOUN:955
955	effets	effet	NOUN:955
954	apparut	apparaître	VERB:954
954	assise	asseoir	VERB:954
953	trouvai	trouver	VERB:953
952	actions	action	NOUN:952
951	cachait	cacher	VERB:951
950	brisé	briser	VERB:950
949	descendait	descendre	VERB:949
949	figures	figure	NOUN:949
949	parties	partie	NOUN:949
949	viendra	venir	VERB:949
948	forêts	forêt	NOUN:948
946	contenait	contenir	VERB:946
946	servante	servant	NOUN:946
945	renseignements	renseignement	NOUN:945
944	disons	dire	VERB:944
944	tressaillit	tressaillir	VERB:944
943	court	courir	VERB:943
943	fière	fier	ADJ:943
943	muette	muet	ADJ:697;NOUN:246
943	sache	savoir	VERB:943
941	Pardon	pardon	NOUN:941
941	bords	bord	NOUN:941
941	particulière	particulier	ADJ:922;NOUN:19
940	Personne	personne:PRON	PRON:940
940	vinrent	venir	VERB:940
938	Messieurs	messieurs	NOUN:899;DET:39
937	passée	passer	VERB:937
937	traversa	traverser	VERB:937
936	prières	prière	NOUN:936
935	murailles	muraille	NOUN:935
935	verrons	voir	VERB:935
933	agents	agent	NOUN:933
933	cessé	cesser	VERB:933
933	craint	craindre	VERB:933
933	ressources	ressource	NOUN:933
931	posa	poser	VERB:931
930	chambres	chambre	NOUN:930
930	étroite	étroit	ADJ:930
929	Déjà	déjà	ADV:928;ADP:1
929	courte	court	ADJ:929
928	dispositions	disposition	NOUN:928
928	Ô	ô	INTJ:900;X:13;NOUN:12;ADP:3
927	doute	douter	VERB:927
927	passaient	passer	VERB:927
927	étoiles	étoile	NOUN:927
925	sauta	sauter	VERB:925
925	singulière	singulier	ADJ:925
923	intentions	intention	NOUN:923
923	souffre	souffrir	VERB:923
922	Va	aller	VERB:922
922	assuré	assurer	VERB:922
922	besoins	besoin	NOUN:922
920	devais	devoir	VERB:920
920	parlons	parler	VERB:920
919	accompagné	accompagner	VERB:919
919	bruits	bruit	NOUN:919
919	cherché	chercher	VERB:919
919	marchant	marcher	VERB:919
919	voulaient	vouloir	VERB:919
917	bel	beau	ADJ:917
917	poussait	pousser	VERB:917
915	Aux	au	ADP_DET:915
912	Soyez	être	AUX:873;VERB:39
911	vieil	vieux	ADJ:911
910	amants	amant	NOUN:910
910	fonds	fond	NOUN:910
910	morceaux	morceau	NOUN:910
908	commis	commettre	VERB:908
906	fermée	fermer	VERB:906
906	ruines	ruine	NOUN:906
904	conduisait	conduire	VERB:904
904	feux	feu	NOUN:904
904	énormes	énorme	ADJ:904
903	avançait	avancer	VERB:903
903	poussant	pousser	VERB:903
901	demandant	demander	VERB:901
901	remercie	remercier	VERB:901
900	Heureusement	heureusement	ADV:900
900	voiles	voile	NOUN:900
899	élevait	élever	VERB:899
897	Prenez	prendre	VERB:897
897	connue	connaître	VERB:897
897	levé	lever	VERB:897
897	tint	tenir	VERB:897
896	trouvèrent	trouver	VERB:896
896	voisins	voisin	NOUN:643;ADJ:253
895	Avez	avoir	AUX:807;VERB:74;ADP:11;ADV:2;X:1
895	vagues	vague	NOUN:556;ADJ:339
894	conduisit	conduire	VERB:894
894	payé	payer	VERB:894
893	moindres	moindre	ADJ:893
893	princes	prince	NOUN:893
893	épaisse	épais	ADJ:893
891	artistes	artiste	NOUN:858;ADJ:33
891	observations	observation	NOUN:891
890	apercevait	apercevoir	VERB:890
890	flammes	flamme	NOUN:890
889	amours	amour	NOUN:889
889	navires	navire	NOUN:889
886	prirent	prendre	VERB:886
886	témoins	témoin	NOUN:886
885	chasseurs	chasseur	NOUN:885
884	cavaliers	cavalier	NOUN:874;ADJ:10
884	regardé	regarder	VERB:884
883	importante	important	ADJ:883
883	morale	moral	ADJ:883
883	secoua	secouer	VERB:883
883	tombe	tomber	VERB:883
882	inquiète	inquiéter	VERB:882
882	Église	église	NOUN:879;VERB:2;PRON:1
881	Entre	entre	ADP:880;NOUN:1
880	arrivèrent	arriver	VERB:880
880	serrant	serrer	VERB:880
879	billets	billet	NOUN:879
878	indiquait	indiquer	VERB:878
877	secouant	secouer	VERB:877
876	Était	être	AUX:854;VERB:22
875	devons	devoir	VERB:875
874	chemins	chemin	NOUN:874
873	choisi	choisir	VERB:873
872	réunis	réunir	VERB:872
871	reconnaissant	reconnaître	VERB:871
871	sentais	sentir	VERB:871
871	voudrait	vouloir	VERB:871
870	disaient	dire	VERB:870
869	approchait	approcher	VERB:869
869	convives	convive	NOUN:869
869	donnent	donner	VERB:869
869	secondes	second	NOUN:849;ADJ:20
869	tels	tel	PRON:692;DET:177
867	Certes	certes	ADV:867
867	mirent	mettre	VERB:867
867	phrases	phrase	NOUN:867
867	purent	pouvoir	VERB:867
866	Attendez	attendre	VERB:864;NOUN:2
866	puissante	puissant	ADJ:866
866	violente	violent	ADJ:866
865	pareils	pareil	NOUN:778;ADJ:87
865	principes	principe	NOUN:865
864	dira	dire	VERB:864
864	tirant	tirer	VERB:864
862	pourvu	pourvoir	VERB:862
861	parages	parage	NOUN:861
861	preuves	preuve	NOUN:861
860	entend	entendre	VERB:860
860	excellente	excellent	ADJ:860
860	secrète	secret	ADJ:679;NOUN:181
859	chances	chance	NOUN:859
859	perdus	perdre	VERB:859
857	quitte	quitter	VERB:857
856	offrit	offrir	VERB:856
855	battait	battre	VERB:855
854	ouvert	ouvrir	VERB:854
854	pardonne	pardonner	VERB:854
853	ferais	faire	VERB:790;AUX:63
853	sut	savoir	VERB:853
852	Sous	sous	ADP:852
851	revient	revenir	VERB:851
851	répond	répondre	VERB:851
850	mers	mer	NOUN:850
849	annonçait	annoncer	VERB:849
849	perdait	perdre	VERB:849
848	Faites	faire	VERB:753;AUX:88;NOUN:7
848	offre	offrir	VERB:848
847	simples	simple	ADJ:845;NOUN:2
846	bâtiments	bâtiment	NOUN:846
846	tournait	tourner	VERB:846
843	kilomètres	mètre	NOUN:843
841	sombres	sombre	ADJ:841
838	journées	journée	NOUN:838
837	couvert	couvrir	VERB:837
835	prêts	prêt	ADJ:469;NOUN:366
835	rappelait	rappeler	VERB:835
835	seras	être	AUX:826;VERB:9
833	regardaient	regarder	VERB:833
832	Croyez	croire	VERB:827;AUX:5
832	dirigea	diriger	VERB:832
832	vivant	vivre	VERB:832
830	osé	oser	VERB:830
829	Ceux	ceux	PRON:828;NOUN:1
829	baissa	baisser	VERB:829
829	rencontra	rencontrer	VERB:829
829	sérieuse	sérieux	ADJ:829
829	écriai	écrier	VERB:829
827	passèrent	passer	VERB:827
827	permettez	permettre	VERB:827
827	prochaine	prochain	ADJ:673;NOUN:154
826	aimes	aimer	VERB:826
826	vus	vu	VERB:817;ADJ:9
825	ouvrant	ouvrer	VERB:825
823	entre	entrer	VERB:823
822	assure	assurer	VERB:822
822	montré	montrer	VERB:822
821	auront	avoir	AUX:524;VERB:297
821	conservé	conserver	VERB:821
821	marcha	marcher	VERB:821
821	écrivit	écrire	VERB:821
820	inconnue	inconnu	ADJ:820
820	tremblante	tremblant	ADJ:820
818	absolue	absolu	ADJ:818
818	hôtes	hôte	NOUN:818
817	gestes	geste	NOUN:817
816	existait	exister	VERB:816
816	meilleurs	meilleur	ADJ:810;NOUN:6
816	retrouvé	retrouver	VERB:816
816	tendant	tendre	VERB:816
816	écouta	écouter	VERB:816
813	désirait	désirer	VERB:813
813	groupes	groupe	NOUN:813
813	né	naître	VERB:813
812	quittant	quitter	VERB:812
811	envoie	envoyer	VERB:811
811	essayé	essayer	VERB:811
810	embrassa	embrasser	VERB:810
809	espérait	espérer	VERB:809
808	contenta	contenter	VERB:808
808	publique	public	ADJ:808
808	souviens	souvenir	VERB:808
808	tableaux	tableau	NOUN:808
807	achevé	achever	VERB:807
807	centaines	centaine	NOUN:807
807	seriez	être	VERB:537;AUX:270
806	serviteurs	serviteur	NOUN:806
805	balles	balle	NOUN:805
805	chère	cher	ADJ:805
804	tombée	tomber	VERB:804
803	arrivée	arriver	VERB:803
803	perdit	perdre	VERB:803
803	ressemble	ressembler	VERB:803
801	arrêtait	arrêter	VERB:801
801	condamné	condamner	VERB:801
801	envoya	envoyer	VERB:801
800	fermé	fermer	VERB:800
799	causé	causer	VERB:799
799	habitué	habituer	VERB:799
798	osait	oser	VERB:798
798	voudra	vouloir	VERB:798
797	rochers	rocher	NOUN:797
796	ardente	ardent	ADJ:796
796	fraîche	frais	ADJ:796
795	Demain	demain	ADV:433;NOUN:362
795	occupe	occuper	VERB:795
795	suivant	suivre	VERB:795
793	Puisque	puisque	SCONJ:793
793	joue	jouer	VERB:793
792	échappé	échapper	VERB:792
791	apportait	apporter	VERB:791
791	milliers	millier	NOUN:791
790	baisa	baiser	VERB:790
790	juré	jurer	VERB:790
790	situé	situer	VERB:790
789	garçons	garçon	NOUN:789
789	joué	jouer	VERB:789
789	schèmes	schème	NOUN:789
789	égale	égal	ADJ:789
788	telles	tel	DET:474;PRON:314
787	annonça	annoncer	VERB:787
787	politiques	politique	ADJ:709;NOUN:78
786	arrêtant	arrêter	VERB:786
786	jette	jeter	VERB:786
785	recevait	recevoir	VERB:785
784	retrouva	retrouver	VERB:784
783	convaincu	convaincre	VERB:783
783	sert	servir	VERB:783
782	mangé	manger	VERB:782
781	différents	différent	ADJ:654;DET:127
781	défendu	défendre	VERB:781
780	airs	air	NOUN:780
780	riait	rire	VERB:780
779	décida	décider	VERB:779
779	fatigues	fatigue	NOUN:779
779	intérieure	intérieur	ADJ:779
779	préparé	préparer	VERB:779
779	tourné	tourner	VERB:779
777	Aucun	aucun	DET:574;PRON:203
777	différentes	différent	ADJ:777
777	magnifiques	magnifique	ADJ:777
777	seules	seul	ADJ:777
776	jardins	jardin	NOUN:776
776	études	étude	NOUN:776
775	battu	battre	VERB:775
775	restaient	rester	VERB:775
775	saurais	savoir	VERB:775
774	dise	dire	VERB:774
774	fausse	faux	ADJ:774
774	sanglots	sanglot	NOUN:774
773	pistolets	pistolet	NOUN:773
773	régions	région	NOUN:773
772	paupières	paupière	NOUN:772
771	noires	noir	ADJ:732;NOUN:39
771	préparatifs	préparatif	NOUN:771
771	sourde	sourd	ADJ:771
770	reprises	repris	NOUN:770
770	troublé	troubler	VERB:770
768	Celle	celle	PRON:768
768	appuya	appuyer	VERB:768
768	élevé	élever	VERB:768
767	Combien	combien	ADV:766;X:1
767	pourraient	pouvoir	VERB:767
766	Savez	savoir	VERB:766
766	fatigué	fatiguer	VERB:766
766	rangs	rang	NOUN:766
766	trouvée	trouver	VERB:766
765	formaient	former	VERB:765
764	Aujourd'hui	aujourd'hui	ADV:764
763	essayait	essayer	VERB:763
763	pensant	penser	VERB:763
763	provisions	provision	NOUN:763
763	rentré	rentrer	VERB:763
762	levait	lever	VERB:762
762	traversé	traverser	VERB:762
761	cartes	carte	NOUN:761
760	acheva	achever	VERB:760
760	anglaise	anglais	ADJ:700;NOUN:60
760	forts	fort	ADJ:609;NOUN:151
759	remonta	remonter	VERB:759
759	souliers	soulier	NOUN:759
758	glaces	glace	NOUN:758
758	souriait	sourire	VERB:758
756	immenses	immense	ADJ:756
755	garda	garder	VERB:755
755	religieuse	religieux	ADJ:551;NOUN:204
755	sentis	sentir	VERB:755
752	sent	sentir	VERB:752
750	Altesse	altesse	NOUN:750
750	réelle	réel	ADJ:750
749	attaché	attacher	VERB:749
749	bottes	botte	NOUN:749
749	rencontre	rencontrer	VERB:749
748	parvint	parvenir	VERB:748
747	présente	présenter	VERB:747
746	effrayé	effrayer	VERB:746
746	mystérieuse	mystérieux	ADJ:746
746	possède	posséder	VERB:746
745	frappant	frapper	VERB:745
743	Parlez	parler	VERB:736;X:7
743	embarrassé	embarrasser	VERB:743
743	failli	faillir	VERB:743
743	quittait	quitter	VERB:743
742	referma	refermer	VERB:742
741	canons	canon	NOUN:740;ADJ:1
741	obtenu	obtenir	VERB:741
741	trouvez	trouver	VERB:741
741	éternelle	éternel	ADJ:741
740	plantes	plante	NOUN:740
738	venons	venir	VERB:738
737	menaçait	menacer	VERB:737
737	rives	rive	NOUN:737
736	désespéré	désespérer	VERB:736
735	Ceci	ceci	PRON:733;X:2
735	accepte	accepter	VERB:735
735	pleurait	pleurer	VERB:735
735	sujets	sujet	NOUN:698;ADJ:37
735	établi	établir	VERB:735
734	Néanmoins	néanmoins	ADV:734
734	Tant	tant	ADV:734
734	coins	coin	NOUN:734
734	humaines	humain	ADJ:733;NOUN:1
734	places	place	NOUN:734
733	offert	offrir	VERB:733
733	remarqua	remarquer	VERB:733
733	vapeurs	vapeur	NOUN:733
732	aiment	aimer	VERB:732
731	profondeurs	profondeur	NOUN:731
731	étendit	étendre	VERB:731
730	Maître	maître	NOUN:730
730	prévenu	prévenir	VERB:730
729	étranges	étrange	ADJ:482;NOUN:247
728	actes	acte	NOUN:728
728	fît	faire	VERB:626;AUX:102
728	pattes	patte	NOUN:728
728	retentit	retentir	VERB:728
727	écoutez	écouter	VERB:727
726	demeure	demeurer	VERB:726
725	emportait	emporter	VERB:725
724	joies	joie	NOUN:724
723	colons	colon	NOUN:723
723	devrait	devoir	VERB:723
722	essayant	essayer	VERB:722
722	eussiez	avoir	VERB:576;AUX:146
722	fusils	fusil	NOUN:722
722	tue	tuer	VERB:722
721	tenté	tenter	VERB:721
720	douces	doux	ADJ:720
720	fixé	fixer	VERB:720
719	rapports	rapport	NOUN:719
719	suivante	suivant	ADJ:606;NOUN:113
718	placée	placer	VERB:718
718	éclata	éclater	VERB:718
717	ombres	ombre	NOUN:717
717	rappela	rappeler	VERB:717
716	douloureuse	douloureux	ADJ:716
716	délicate	délicat	ADJ:716
716	figure	figurer	VERB:716
716	oubliez	oublier	VERB:716
716	suivie	suivre	VERB:716
716	étendait	étendre	VERB:716
715	Chaque	chaque	DET:715
715	suffisait	suffire	VERB:715
714	Vraiment	vraiment	ADV:714
714	continue	continuer	VERB:714
714	menaces	menace	NOUN:714
714	rougit	rougir	VERB:714
713	affreuse	affreux	ADJ:713
713	appartements	appartement	NOUN:713
713	attendais	attendre	VERB:713
713	ouverte	ouvert	ADJ:713
713	précipita	précipiter	VERB:713
713	rentrait	rentrer	VERB:713
713	routes	route	NOUN:713
712	aient	avoir	AUX:496;VERB:216
712	disposé	disposer	VERB:712
711	supplie	supplier	VERB:711
710	Toute	tout	ADJ:710
710	hâta	hâter	VERB:710
710	obéit	obéir	VERB:710
709	ferma	fermer	VERB:709
708	N'importe	n'importe	NOUN:402;ADV:296;DET:5;ADP:4;ADJ:1
708	gendarmes	gendarme	NOUN:708
708	gouttes	goutte	NOUN:708
708	songe	songer	VERB:708
708	vastes	vaste	ADJ:708
707	Leur	leur	DET:683;PRON:23;ADP:1
707	permet	permettre	VERB:707
706	laissaient	laisser	VERB:706
706	siècles	siècle	NOUN:706
705	endroits	endroit	NOUN:705
705	glissa	glisser	VERB:705
705	masses	masse	NOUN:705
705	mérite	mériter	VERB:705
705	promenait	promener	VERB:705
705	reconnais	reconnaître	VERB:705
704	Chez	chez	ADP:704
704	fonctions	fonction	NOUN:704
704	oublie	oublier	VERB:704
704	pourrai	pouvoir	VERB:704
704	ému	émouvoir	VERB:704
703	monte	monter	VERB:703
702	arrête	arrêter	VERB:702
702	forcée	forcer	VERB:702
702	pâlit	pâlir	VERB:702
702	sœurs	sœur	NOUN:702
699	Dis	dire	VERB:699
699	approchant	approcher	VERB:699
699	lecteurs	lecteur	NOUN:699
699	éclairée	éclairer	VERB:699
698	Tous	tous	PRON:691;DET:7
698	prévu	prévoir	VERB:698
698	éloigna	éloigner	VERB:698
697	ose	oser	VERB:697
696	restèrent	rester	VERB:696
696	savaient	savoir	VERB:696
696	signes	signe	NOUN:696
696	tours	tour	NOUN:696
695	Leurs	leur	DET:694;PRON:1
695	ouvre	ouvrir	VERB:695
695	regardèrent	regarder	VERB:695
694	côtes	côte	NOUN:694
694	trouverez	trouver	VERB:694
693	auras	avoir	AUX:660;VERB:33
693	saura	savoir	VERB:693
