COUNT	TERM	LEMMA	CORPUS_SHARE	WORD_FORM	WORD_FREQ	WORD_DOMINANT_LEMMA	WORD_DOMINANT_FREQ	WORD_RATIO	POS_COUNTS
17	parées	paré	0.377778	parées	0.61	parer	1.08	1.770	ADJ:17
17	échevelés	écheveler	0.944444	échevelés	0.27	échevelé	0.47	1.741	VERB:17
17	proscrits	proscrire	0.346939	proscrits	0.34	proscrit	0.55	1.618	VERB:17
17	rayés	rayer	0.435897	rayés	1.01	rayé	1.62	1.604	VERB:17
17	scandalisée	scandaliser	0.850000	scandalisée	0.74	scandalisé	1.15	1.554	VERB:17
17	dépliant	déplier	0.772727	dépliant	0.88	dépliant	1.35	1.534	VERB:17
17	relâchée	relâcher	0.944444	relâchée	0.41	relâché	0.61	1.488	VERB:17
17	détaillées	détailler	0.894737	détaillées	0.34	détaillé	0.47	1.382	VERB:17
17	alignées	aligné	0.739130	alignées	2.64	aligner	3.58	1.356	ADJ:17
17	simulé	simulé	0.680000	simulé	0.20	simuler	0.27	1.350	ADJ:17
17	évacuée	évacuer	1.000000	évacuée	0.20	évacué	0.27	1.350	VERB:17
17	décousu	découdre	0.708333	décousu	0.41	décousus	0.54	1.317	VERB:17
17	craquant	craquer	0.944444	craquant	1.22	craquant	1.42	1.164	VERB:17
17	rayées	rayer	0.772727	rayées	0.47	rayé	0.54	1.149	VERB:17
17	fous	foutre	0.031136	fous	34.46	fou	35.40	1.027	VERB:17
16	arriérée	arriérer	0.888889	arriérée	0.00	arriéré	0.34	inf	VERB:16
16	gracié	gracier	1.000000	gracié	0.00	gracié	0.07	inf	VERB:16
16	piège	piéger	0.028520	piège	0.34	piège	19.93	58.618	VERB:16
16	neige	neiger	0.009870	neige	1.49	neige	74.93	50.289	VERB:16
16	aventure	aventurer	0.010478	aventure	1.62	aventure	54.86	33.864	VERB:16
16	meuble	meubler	0.037915	meuble	0.54	meuble	14.73	27.278	VERB:16
16	glisse	glisse	0.108844	glisse	1.55	glisser	31.96	20.619	NOUN:16
16	plombée	plomber	0.941176	plombée	0.07	plombé	1.08	15.429	VERB:16
16	teinte	teint	0.039604	teinte	0.54	teinte	7.43	13.759	ADJ:16
16	engagées	engagé	0.313725	engagées	0.27	engager	3.38	12.519	ADJ:16
16	arquées	arquer	0.800000	arquées	0.14	arqué	1.49	10.643	VERB:16
16	idolâtre	idolâtrer	0.432432	idolâtre	0.07	idolâtre	0.74	10.571	VERB:16
16	oblique	obliquer	0.068966	oblique	0.74	oblique	7.70	10.405	VERB:16
16	gorgée	gorger	0.197531	gorgée	1.55	gorgée	13.31	8.587	VERB:16
16	influent	influer	0.400000	influent	0.07	influent	0.54	7.714	VERB:16
16	analyse	analyser	0.063492	analyse	1.08	analyse	8.31	7.694	VERB:16
16	perce	perce	0.197531	perce	0.47	percer	3.45	7.340	NOUN:16
16	lue	lu	0.100000	lue	0.47	lire	3.18	6.766	ADJ:16
16	décharge	décharger	0.068376	décharge	1.82	décharge	11.35	6.236	VERB:16
16	désabusé	désabuser	0.941176	désabusé	0.61	désabusé	3.65	5.984	VERB:16
16	ondulée	onduler	0.640000	ondulée	0.34	ondulé	2.03	5.971	VERB:16
16	préférée	préférer	0.484848	préférée	0.68	préféré	3.45	5.074	VERB:16
16	nés	né	0.091429	nés	1.49	naître	7.50	5.034	ADJ:16
16	pantelant	panteler	0.888889	pantelant	0.27	pantelant	1.35	5.000	VERB:16
16	trame	tramer	0.158416	trame	1.08	trame	5.27	4.880	VERB:16
16	conçues	conçu	0.347826	conçues	0.14	concevoir	0.68	4.857	ADJ:16
16	dépareillés	dépareiller	1.000000	dépareillés	0.20	dépareillé	0.88	4.400	VERB:16
16	fondés	fondé	0.271186	fondés	0.20	fonder	0.88	4.400	ADJ:16
16	séduite	séduit	0.135593	séduite	0.54	séduire	2.30	4.259	ADJ:16
16	Perdu	perdu	0.432432	perdu	27.43	perdre	115.07	4.195	ADJ:16
16	écorchée	écorcher	1.000000	écorchée	0.27	écorché	1.08	4.000	VERB:16
16	contrariées	contrarier	0.941176	contrariées	0.07	contrarié	0.27	3.857	VERB:16
16	endimanchée	endimancher	1.000000	endimanchée	0.14	endimanché	0.54	3.857	VERB:16
16	plaignant	plaignant	0.164948	plaignant	0.34	plaindre	1.28	3.765	NOUN:16
16	froissés	froisser	0.390244	froissés	0.54	froissé	2.03	3.759	VERB:16
16	ébréchée	ébrécher	0.941176	ébréchée	0.27	ébréché	1.01	3.741	VERB:16
16	bouillant	bouillir	0.156863	bouillant	0.88	bouillant	3.11	3.534	VERB:16
16	possédé	possédé	0.115942	possédé	1.55	posséder	4.93	3.181	NOUN:16
16	fanées	faner	0.421053	fanées	0.88	fané	2.70	3.068	VERB:16
16	gardons	gardon	0.253968	gardons	0.68	garder	2.03	2.985	NOUN:16
16	renfrogné	renfrogner	1.000000	renfrogné	0.47	renfrogné	1.35	2.872	VERB:16
16	bouclés	boucler	0.228571	bouclés	0.95	bouclé	2.64	2.779	VERB:16
16	prions	prion	0.307692	prions	0.54	prier	1.49	2.759	NOUN:16
16	frites	frit	0.888889	frites	1.82	frite	4.93	2.709	ADJ:16
16	puni	puni	0.058608	puni	1.49	punir	3.99	2.678	ADJ:16
16	éventée	éventer	0.666667	éventée	0.27	éventé	0.68	2.519	VERB:16
16	concerté	concerter	1.000000	concerté	0.20	concerté	0.47	2.350	VERB:16
16	dilatée	dilater	0.941176	dilatée	0.20	dilaté	0.47	2.350	VERB:16
16	ensoleillée	ensoleiller	1.000000	ensoleillée	1.76	ensoleillé	4.12	2.341	VERB:16
16	meublée	meublé	0.108844	meublée	1.08	meubler	2.43	2.250	ADJ:16
16	convenues	convenir	0.444444	convenues	0.20	convenu	0.41	2.050	VERB:16
16	corrompus	corrompre	0.695652	corrompus	0.20	corrompu	0.41	2.050	VERB:16
16	surmené	surmener	1.000000	surmené	0.20	surmené	0.41	2.050	VERB:16
16	amaigri	amaigrir	0.400000	amaigri	0.54	amaigri	1.08	2.000	VERB:16
16	repenties	repentir	0.941176	repenties	0.07	repenti	0.14	2.000	VERB:16
16	étoilées	étoiler	1.000000	étoilées	0.34	étoilé	0.68	2.000	VERB:16
16	lavées	laver	0.615385	lavées	0.61	lavé	1.15	1.885	VERB:16
16	essoufflés	essouffler	0.888889	essoufflés	0.68	essoufflé	1.28	1.882	VERB:16
16	amputé	amputer	0.842105	amputé	0.54	amputé	1.01	1.870	VERB:16
16	définis	définir	0.727273	définis	0.40	défini	0.74	1.850	VERB:16
16	atterré	atterré	0.146789	atterré	0.95	atterrer	1.62	1.705	ADJ:16
16	consolidé	consolider	0.941176	consolidé	0.20	consolidé	0.34	1.700	VERB:16
16	déçu	déçu	0.340426	déçu	5.47	décevoir	9.12	1.667	ADJ:16
16	opérée	opéré	0.164948	opérée	0.54	opérer	0.88	1.630	ADJ:16
16	Songe	songe	0.141593	songe	10.68	songer	17.03	1.595	NOUN:16
16	précipité	précipité	0.053872	précipité	4.26	précipiter	6.55	1.538	ADJ:8;NOUN:8
16	parlée	parler	0.941176	parlée	0.27	parlé	0.41	1.519	VERB:16
16	confit	confire	0.888889	confit	0.54	confit	0.81	1.500	VERB:16
16	détraqué	détraquer	0.761905	détraqué	0.68	détraqué	1.02	1.500	VERB:16
16	croquant	croquer	0.333333	croquant	0.68	croquant	1.01	1.485	VERB:16
16	lavés	laver	0.727273	lavés	1.01	lavé	1.42	1.406	VERB:16
16	lie	lie	0.113475	lie	2.30	lier	3.11	1.352	NOUN:16
16	verticale	verticale	0.181818	verticale	4.46	vertical	5.88	1.318	NOUN:16
16	brouillés	brouillé	0.242424	brouillés	1.35	brouiller	1.76	1.304	ADJ:16
16	engourdi	engourdi	0.275862	engourdi	1.89	engourdir	2.36	1.249	ADJ:16
16	sonde	sonder	0.156863	sonde	0.68	sonde	0.81	1.191	VERB:16
16	veiné	veiner	1.000000	veiné	0.74	veiné	0.88	1.189	VERB:16
16	ajustés	ajuster	1.000000	ajustés	0.41	ajusté	0.47	1.146	VERB:16
16	exaspérant	exaspérer	0.842105	exaspérant	1.01	exaspérant	1.15	1.139	VERB:16
16	ouaté	ouater	1.000000	ouaté	0.68	ouaté	0.74	1.088	VERB:16
16	fouille	fouille	0.290909	fouille	6.76	fouiller	7.23	1.070	NOUN:16
16	Habitués	habituer	1.000000	habitués	5.74	habitué	6.01	1.047	VERB:16
15	bornées	borner	0.714286	bornées	0.00	borné	0.41	inf	VERB:15
15	embrasées	embraser	0.882353	embrasées	0.00	embrasé	0.14	inf	VERB:15
15	empoisonnant	empoisonner	0.937500	empoisonnant	0.00	empoisonnant	0.14	inf	VERB:15
15	démarche	démarcher	0.017162	démarche	0.07	démarche	25.07	358.143	VERB:15
15	livres	livrer	0.004274	livres	0.61	livre	134.73	220.869	VERB:15
15	évident	évider	0.014677	évident	0.27	évident	20.14	74.593	VERB:15
15	prédit	prédit	0.067568	prédit	0.14	prédire	6.76	48.286	ADJ:15
15	grille	griller	0.013429	grille	1.22	grille	43.85	35.943	VERB:15
15	amende	amender	0.113636	amende	0.14	amende	3.65	26.071	VERB:15
15	faites	fait	0.002677	faites	8.11	faire	186.62	23.011	ADJ:15
15	formule	formuler	0.050505	formule	1.01	formule	22.84	22.614	VERB:15
15	fermant	fermant	0.047771	fermant	0.41	fermer	9.05	22.073	ADJ:15
15	critique	critiquer	0.034884	critique	0.95	critique	20.00	21.053	VERB:15
15	massacre	massacrer	0.039894	massacre	0.74	massacre	10.27	13.878	VERB:15
15	reçus	reçu	0.029126	reçus	1.96	recevoir	21.76	11.102	NOUN:15
15	apparente	apparenter	0.038071	apparente	1.22	apparent	10.34	8.475	VERB:15
15	criant	criant	0.014191	criant	2.64	crier	20.95	7.936	ADJ:15
15	éclairant	éclairant	0.119048	éclairant	0.41	éclairer	3.24	7.902	ADJ:15
15	bourrées	bourrée	0.576923	bourrées	0.27	bourrer	2.03	7.519	NOUN:15
15	acquis	acquis	0.024834	acquis	3.92	acquérir	27.30	6.964	NOUN:15
15	Porte	porter	0.119048	porte	79.05	porte	536.96	6.793	VERB:15
15	foncées	foncer	0.882353	foncées	0.07	foncé	0.47	6.714	VERB:15
15	continues	continu	0.277778	continues	0.34	continuer	2.23	6.559	ADJ:15
15	copie	copier	0.064935	copie	1.42	copie	8.45	5.951	VERB:15
15	adoucis	adouci	0.517241	adoucis	0.07	adoucir	0.40	5.714	ADJ:15
15	cloué	cloué	0.084270	cloué	1.01	clouer	5.54	5.485	ADJ:15
15	formées	formé	0.214286	formées	0.41	former	2.23	5.439	ADJ:15
15	voûtées	voûter	1.000000	voûtées	0.27	voûté	1.42	5.259	VERB:15
15	importune	importuner	0.166667	importune	0.20	importun	1.02	5.100	VERB:15
15	évidé	évider	1.000000	évidé	0.07	évidé	0.34	4.857	VERB:15
15	écrasé	écrasé	0.034722	écrasé	2.84	écraser	13.24	4.662	ADJ:15
15	averti	averti	0.045455	averti	2.16	avertir	9.73	4.505	ADJ:15
15	réjouie	réjoui	0.483871	réjouie	0.27	réjouir	1.08	4.000	ADJ:15
15	vitrée	vitrer	0.116279	vitrée	2.97	vitré	11.22	3.778	VERB:15
15	clairsemés	clairsemer	0.576923	clairsemés	0.34	clairsemé	1.22	3.588	VERB:15
15	diffuse	diffuser	0.384615	diffuse	1.08	diffus	3.85	3.565	VERB:15
15	timbrée	timbrer	0.468750	timbrée	0.34	timbré	1.08	3.176	VERB:15
15	tonne	tonner	0.294118	tonne	0.88	tonne	2.64	3.000	VERB:15
15	Sacré	sacrer	0.468750	sacré	8.78	sacré	25.74	2.932	VERB:15
15	ferrée	ferrer	0.166667	ferrée	1.08	ferré	3.04	2.815	VERB:15
15	bombé	bomber	0.454545	bombé	0.88	bombé	2.43	2.761	VERB:15
15	instruit	instruit	0.033482	instruit	1.69	instruire	4.46	2.639	ADJ:15
15	épousée	épousée	0.108696	épousée	1.08	épouser	2.84	2.630	NOUN:15
15	consacrées	consacré	0.217391	consacrées	0.61	consacrer	1.55	2.541	ADJ:15
15	exécutant	exécutant	0.272727	exécutant	0.54	exécuter	1.35	2.500	NOUN:15
15	départementale	départemental	1.000000	départementale	0.47	départementale	1.15	2.447	ADJ:15
15	supposé	supposé	0.141509	supposé	1.35	supposer	3.24	2.400	ADJ:15
15	roulés	roulé	0.238095	roulés	1.76	rouler	3.65	2.074	ADJ:15
15	rassasiés	rassasier	1.000000	rassasiés	0.20	rassasié	0.41	2.050	VERB:15
15	suppléant	suppléer	0.576923	suppléant	0.20	suppléant	0.41	2.050	VERB:15
15	encaissés	encaisser	1.000000	encaissés	0.07	encaissé	0.14	2.000	VERB:15
15	enchevêtrés	enchevêtrer	1.000000	enchevêtrés	0.68	enchevêtré	1.35	1.985	VERB:15
15	filons	filer	0.288462	filons	0.41	filon	0.81	1.976	VERB:15
15	désunis	désunir	1.000000	désunis	0.14	désuni	0.27	1.929	VERB:15
15	verni	vernir	0.227273	verni	1.96	verni	3.78	1.929	VERB:15
15	cambrée	cambrer	0.555556	cambrée	0.54	cambré	1.01	1.870	VERB:15
15	soumise	soumis	0.046154	soumise	2.03	soumettre	3.78	1.862	ADJ:15
15	bouleversées	bouleverser	0.833333	bouleversées	0.27	bouleversé	0.47	1.741	VERB:15
15	éveillé	éveillé	0.034884	éveillé	5.41	éveiller	7.84	1.449	ADJ:15
15	poudrés	poudrer	0.416667	poudrés	0.34	poudré	0.47	1.382	VERB:15
15	multipliés	multiplié	0.223881	multipliés	0.54	multiplier	0.74	1.370	ADJ:15
15	conditionnés	conditionner	0.789474	conditionnés	0.20	conditionné	0.27	1.350	VERB:15
15	feignant	feignant	0.060976	feignant	2.70	feindre	3.51	1.300	NOUN:12;ADJ:3
15	étonnées	étonner	0.750000	étonnées	0.47	étonné	0.61	1.298	VERB:15
15	assoupi	assoupi	0.182927	assoupi	1.96	assoupir	2.36	1.204	ADJ:15
15	braque	braque	0.833333	braque	1.42	braquer	1.49	1.049	NOUN:9;ADJ:6
14	Tope	tope	1.000000	tope	0.00	toper	0.34	inf	NOUN:14
14	classes	classer	0.039660	classes	0.00	classe	18.18	inf	VERB:14
14	congédiée	congédier	1.000000	congédiée	0.00	congédié	0.07	inf	VERB:14
14	déshéritée	déshériter	1.000000	déshéritée	0.00	déshérité	0.41	inf	VERB:14
14	ose	ose	0.019691	ose	0.00	oser	28.51	inf	NOUN:14
14	seconde	seconder	0.003098	seconde	0.68	second	119.93	176.368	VERB:14
14	titre	titrer	0.009943	titre	0.41	titre	53.04	129.366	VERB:14
14	selle	seller	0.026465	selle	0.14	selle	16.08	114.857	VERB:14
14	barbe	barber	0.014170	barbe	0.47	barbe	47.70	101.489	VERB:14
14	étreinte	étreindre	0.036082	étreinte	0.20	étreinte	12.36	61.800	VERB:14
14	besogne	besogner	0.011236	besogne	0.20	besogne	10.74	53.700	VERB:14
14	éclaire	éclaire	0.068293	éclaire	0.27	éclairer	12.23	45.296	NOUN:14
14	poste	poster	0.005405	poste	1.69	poste	73.58	43.538	VERB:14
14	embrassé	embrassé	0.040936	embrassé	0.27	embrasser	8.65	32.037	ADJ:14
14	acceptant	acceptant	0.079545	acceptant	0.14	accepter	2.97	21.214	NOUN:14
14	élue	éluer	0.700000	élue	0.14	élu	2.16	15.429	VERB:14
14	parcours	parcourir	0.042945	parcours	1.28	parcours	17.64	13.781	VERB:14
14	répartie	répartie	0.636364	répartie	0.07	répartir	0.88	12.571	NOUN:14
14	naufragé	naufrager	0.092715	naufragé	0.20	naufragé	2.50	12.500	VERB:14
14	moisi	moisir	0.636364	moisi	0.47	moisi	5.14	10.936	VERB:14
14	égale	égaler	0.017435	égale	1.22	égal	12.91	10.582	VERB:14
14	éventrée	éventrer	0.482759	éventrée	0.07	éventré	0.68	9.714	VERB:14
14	consultant	consultant	0.160920	consultant	0.21	consulter	1.82	8.667	NOUN:11;ADJ:3
14	mortes	mourir	0.061674	mortes	3.04	mort	26.08	8.579	VERB:14
14	étincelle	étinceler	0.068627	étincelle	0.61	étincelle	5.07	8.311	VERB:14
14	tues	tuer	0.875000	tues	0.20	tu	1.55	7.750	VERB:14
14	décolletées	décolleter	1.000000	décolletées	0.07	décolleté	0.54	7.714	VERB:14
14	brisant	brisant	0.092715	brisant	0.34	briser	2.30	6.765	NOUN:14
14	apprises	appris	0.350000	apprises	0.27	apprendre	1.82	6.741	ADJ:14
14	détenus	détenir	0.318182	détenus	0.68	détenu	4.19	6.162	VERB:14
14	prétendue	prétendre	0.047945	prétendue	0.41	prétendu	2.43	5.927	VERB:14
14	déjeté	déjeter	1.000000	déjeté	0.07	déjeté	0.41	5.857	VERB:14
14	mues	muer	0.823529	mues	0.07	mue	0.41	5.857	VERB:14
14	éculées	éculer	1.000000	éculées	0.14	éculé	0.81	5.786	VERB:14
14	contrainte	contraint	0.052239	contrainte	1.01	contrainte	5.81	5.752	ADJ:14
14	prononcé	prononcé	0.013986	prononcé	2.91	prononcer	16.69	5.735	ADJ:14
14	vidés	vidé	0.518519	vidés	0.41	vider	2.23	5.439	ADJ:14
14	sanglant	sangler	0.050725	sanglant	1.15	sanglant	6.01	5.226	VERB:14
14	répandus	répandu	0.129630	répandus	0.34	répandre	1.76	5.176	ADJ:14
14	dentelée	denteler	1.000000	dentelée	0.14	dentelé	0.68	4.857	VERB:14
14	détestée	détester	0.933333	détestée	0.14	détesté	0.68	4.857	VERB:14
14	écorné	écorner	1.000000	écorné	0.07	écorné	0.34	4.857	VERB:14
14	maternelle	maternelle	0.044872	maternelle	2.30	maternel	11.15	4.848	NOUN:14
14	éraillée	érailler	1.000000	éraillée	0.41	éraillé	1.69	4.122	VERB:14
14	obstrué	obstrué	0.318182	obstrué	0.14	obstruer	0.54	3.857	ADJ:14
14	resserrés	resserrer	0.700000	resserrés	0.14	resserré	0.54	3.857	VERB:14
14	éprise	épris	0.111111	éprise	0.27	éprendre	1.01	3.741	ADJ:14
14	détendus	détendre	0.636364	détendus	0.41	détendu	1.42	3.463	VERB:14
14	vitré	vitrer	0.333333	vitré	0.47	vitré	1.62	3.447	VERB:14
14	affamées	affamer	0.933333	affamées	0.20	affamé	0.68	3.400	VERB:14
14	couvée	couver	0.358974	couvée	0.34	couvée	1.15	3.382	VERB:14
14	émaillée	émailler	1.000000	émaillée	0.47	émaillé	1.55	3.298	VERB:14
14	fanés	faner	0.777778	fanés	0.27	fané	0.88	3.259	VERB:14
14	invite	invite	0.080925	invite	3.45	inviter	11.01	3.191	NOUN:14
14	sommeillant	sommeiller	1.000000	sommeillant	0.20	sommeillant	0.61	3.050	VERB:14
14	décidés	décidé	0.082840	décidés	1.08	décider	3.18	2.944	ADJ:14
14	râle	râler	0.084337	râle	2.03	râle	5.88	2.897	VERB:14
14	bavarde	bavarder	0.194444	bavarde	1.96	bavard	5.61	2.862	VERB:14
14	hasardée	hasardé	0.304348	hasardée	0.07	hasarder	0.20	2.857	ADJ:14
14	vogue	voguer	0.123894	vogue	1.28	vogue	3.51	2.742	VERB:14
14	équilibré	équilibrer	1.000000	équilibré	0.47	équilibré	1.28	2.723	VERB:14
14	enfumées	enfumer	1.000000	enfumées	0.20	enfumé	0.54	2.700	VERB:14
14	résolu	résolu	0.010424	résolu	4.53	résoudre	11.82	2.609	ADJ:14
14	abonné	abonné	0.560000	abonné	0.34	abonner	0.88	2.588	NOUN:13;ADJ:1
14	lavé	lavé	0.122807	lavé	3.24	laver	8.38	2.586	ADJ:14
14	trotte	trotte	0.400000	trotte	0.68	trotter	1.69	2.485	NOUN:14
14	défoncées	défoncer	1.000000	défoncées	0.34	défoncé	0.81	2.382	VERB:14
14	perlé	perler	0.933333	perlé	0.20	perlé	0.47	2.350	VERB:14
14	échancré	échancrer	1.000000	échancré	0.20	échancré	0.47	2.350	VERB:14
14	volatile	volatil	0.368421	volatile	0.61	volatile	1.35	2.213	ADJ:14
14	navrant	navrer	0.424242	navrant	0.34	navrant	0.74	2.176	VERB:14
14	ébouriffé	ébouriffer	1.000000	ébouriffé	0.47	ébouriffé	1.01	2.149	VERB:14
14	délirant	délirer	0.736842	délirant	0.61	délirant	1.28	2.098	VERB:14
14	déclinant	décliner	1.000000	déclinant	0.81	déclinant	1.69	2.086	VERB:14
14	avortés	avorter	1.000000	avortés	0.07	avorté	0.14	2.000	VERB:14
14	endommagée	endommager	1.000000	endommagée	0.14	endommagé	0.27	1.929	VERB:14
14	épaulé	épauler	1.000000	épaulé	0.14	épaulé	0.27	1.929	VERB:14
14	bariolées	barioler	0.700000	bariolées	0.47	bariolé	0.88	1.872	VERB:14
14	dispersé	dispersé	0.350000	dispersé	0.74	disperser	1.35	1.824	ADJ:14
14	accomplies	accompli	0.208955	accomplies	0.61	accomplir	1.08	1.770	ADJ:14
14	bronzée	bronzer	0.608696	bronzée	0.88	bronzé	1.55	1.761	VERB:14
14	déchiquetée	déchiqueter	1.000000	déchiquetée	0.68	déchiqueté	1.15	1.691	VERB:14
14	affligeant	affliger	0.933333	affligeant	0.34	affligeant	0.54	1.588	VERB:14
14	informés	informé	0.325581	informés	0.61	informer	0.95	1.557	ADJ:14
14	disloquée	disloquer	0.875000	disloquée	0.27	disloqué	0.41	1.519	VERB:14
14	brunies	bruni	1.000000	brunies	0.41	brunir	0.61	1.488	ADJ:14
14	enroué	enrouer	1.000000	enroué	0.41	enroué	0.61	1.488	VERB:14
14	méritant	mériter	0.700000	méritant	0.41	méritant	0.61	1.488	VERB:14
14	levées	levée	0.184211	levées	1.15	levé	1.69	1.470	NOUN:14
14	distraits	distraire	0.237288	distraits	0.74	distrait	1.08	1.459	VERB:14
14	imposés	imposé	0.341463	imposés	0.47	imposer	0.68	1.447	ADJ:14
14	risqués	risquer	1.000000	risqués	0.14	risqué	0.20	1.429	VERB:14
14	enflammé	enflammé	0.088050	enflammé	1.28	enflammer	1.82	1.422	ADJ:14
14	contenues	contenu	0.175000	contenues	0.54	contenir	0.74	1.370	ADJ:14
14	sonnés	sonner	1.000000	sonnés	0.54	sonné	0.74	1.370	VERB:14
14	dénaturée	dénaturer	0.933333	dénaturée	0.20	dénaturé	0.27	1.350	VERB:14
14	gantée	ganté	0.304348	gantée	1.35	ganter	1.82	1.348	ADJ:14
14	avancée	avancer	0.040115	avancée	2.97	avancé	3.92	1.320	VERB:14
14	exagérées	exagérer	0.215385	exagérées	0.27	exagéré	0.34	1.259	VERB:14
14	éveillés	éveillé	0.172840	éveillés	0.95	éveiller	1.15	1.211	ADJ:14
14	ternie	ternir	1.000000	ternie	0.34	terni	0.41	1.206	VERB:14
14	Mariée	marier	0.560000	mariée	10.74	marié	12.70	1.182	VERB:14
14	coté	coté	0.378378	coté	0.47	coter	0.54	1.149	ADJ:14
14	licencié	licencier	0.636364	licencié	0.47	licencié	0.54	1.149	VERB:14
14	masquées	masquer	1.000000	masquées	0.47	masqué	0.54	1.149	VERB:14
14	rétrécie	rétrécir	1.000000	rétrécie	0.47	rétréci	0.54	1.149	VERB:14
14	mélangées	mélanger	0.518519	mélangées	0.68	mélangé	0.74	1.088	VERB:14
13	abaissées	abaisser	1.000000	abaissées	0.00	abaissé	0.27	inf	VERB:13
13	distances	distancer	0.067010	distances	0.00	distance	9.80	inf	VERB:13
13	déréglée	dérégler	0.866667	déréglée	0.00	déréglé	0.47	inf	VERB:13
13	empaillé	empailler	1.000000	empaillé	0.00	empaillé	0.74	inf	VERB:13
13	empaillés	empailler	1.000000	empaillés	0.00	empaillé	1.01	inf	VERB:13
13	enjoués	enjouer	1.000000	enjoués	0.00	enjoué	0.14	inf	VERB:13
13	renommées	renommer	0.866667	renommées	0.00	renommé	0.07	inf	VERB:13
13	rouée	roué	0.565217	rouée	0.00	rouer	0.41	inf	ADJ:13
13	titrés	titrer	1.000000	titrés	0.00	titré	0.34	inf	VERB:13
13	armes	armer	0.004153	armes	0.07	arme	74.39	1062.714	VERB:13
13	étage	étager	0.008874	étage	0.27	étage	69.19	256.259	VERB:13
13	faute	fauter	0.005853	faute	0.81	faute	81.08	100.099	VERB:13
13	costume	costumer	0.007665	costume	0.54	costume	44.19	81.833	VERB:13
13	mousse	mousser	0.026971	mousse	0.54	mousse	23.04	42.667	VERB:13
13	contrées	contrer	0.032178	contrées	0.07	contrée	2.70	38.571	VERB:13
13	Sommes	somme	0.151163	sommes	6.55	être	230.41	35.177	NOUN:13
13	espacées	espacer	0.928571	espacées	0.07	espacé	1.15	16.429	VERB:13
13	négligent	négliger	0.565217	négligent	0.14	négligent	2.29	16.357	VERB:13
13	grimace	grimacer	0.039039	grimace	1.42	grimace	22.57	15.894	VERB:13
13	suicide	suicider	0.030023	suicide	1.42	suicide	17.50	12.324	VERB:13
13	retraité	retraiter	0.722222	retraité	0.34	retraité	3.92	11.529	VERB:13
13	débutant	débuter	0.216667	débutant	0.14	débutant	1.55	11.071	VERB:13
13	illustrés	illustrer	1.000000	illustrés	0.41	illustré	4.52	11.024	VERB:13
13	chargé	chargé	0.005896	chargé	3.72	charger	40.07	10.772	ADJ:13
13	dissous	dissous	0.541667	dissous	0.27	dissoudre	2.84	10.519	ADJ:13
13	déroute	dérouter	0.080745	déroute	0.61	déroute	5.88	9.639	VERB:13
13	mécontente	mécontenter	0.138298	mécontente	0.20	mécontent	1.62	8.100	VERB:13
13	faillis	failli	0.142857	faillis	0.41	faillir	3.11	7.585	NOUN:13
13	effraie	effraie	0.072626	effraie	0.34	effrayer	2.43	7.147	NOUN:13
13	torse	tors	0.104839	torse	2.84	torse	19.39	6.827	ADJ:13
13	vigilant	vigiler	0.302326	vigilant	0.27	vigilant	1.82	6.741	VERB:13
13	avinés	aviner	1.000000	avinés	0.07	aviné	0.47	6.714	VERB:13
13	ciré	cirer	0.565217	ciré	0.88	ciré	5.67	6.443	VERB:13
