TERM_TOTAL	LEMMA_COUNT	CORPUS_SHARE	TERM	LEMMA	POS_COUNTS
43	5	0.116279	brassées	brasser	VERB:5
43	24	0.558140	défini	définir	VERB:24
43	19	0.441860	défini	défini	ADJ:19
43	35	0.813953	dégradé	dégrader	VERB:35
43	8	0.186047	dégradé	dégradé	ADJ:8
43	42	0.976744	dépourvus	dépourvoir	VERB:42
43	1	0.023256	dépourvus	dépourvu	ADJ:1
43	38	0.883721	gémissant	gémir	VERB:38
43	5	0.116279	gémissant	gémissant	ADJ:5
43	29	0.674419	informés	informer	VERB:29
43	14	0.325581	informés	informé	ADJ:14
43	22	0.511628	jonchée	joncher	VERB:22
43	20	0.465116	jonchée	jonchée	NOUN:20
43	1	0.023256	jonchée	jonché	ADJ:1
43	37	0.860465	languissant	languir	VERB:37
43	6	0.139535	languissant	languissant	ADJ:6
43	39	0.906977	maintiens	maintenir	VERB:39
43	4	0.093023	maintiens	maintien	NOUN:4
43	42	0.976744	parés	parer	VERB:42
43	1	0.023256	parés	paré	ADJ:1
43	37	0.860465	persévérant	persévérer	VERB:37
43	6	0.139535	persévérant	persévérant	ADJ:6
43	38	0.883721	proposée	proposer	VERB:38
43	5	0.116279	proposée	proposé	ADJ:5
43	40	0.930233	recueillies	recueillir	VERB:40
43	3	0.069767	recueillies	recueilli	ADJ:3
43	27	0.627907	repartie	repartie	NOUN:27
43	16	0.372093	repartie	repartir	VERB:16
43	36	0.837209	rôties	rôti	NOUN:25;ADJ:11
43	7	0.162791	rôties	rôtir	VERB:7
43	35	0.813953	tourmentes	tourmente	NOUN:35
43	8	0.186047	tourmentes	tourmenter	VERB:8
43	35	0.813953	vibrant	vibrer	VERB:35
43	8	0.186047	vibrant	vibrant	ADJ:8
43	30	0.697674	vigilant	vigilant	ADJ:30
43	13	0.302326	vigilant	vigiler	VERB:13
43	42	0.976744	voûtée	voûter	VERB:42
43	1	0.023256	voûtée	voûté	ADJ:1
42	38	0.904762	Brûlé	Brûlé	PROPN:38
42	3	0.071429	Brûlé	brûler	VERB:3
42	1	0.023810	Brûlé	brûlé	NOUN:1
42	32	0.761905	Cénacle	Cénacle	PROPN:32
42	10	0.238095	Cénacle	cénacle	NOUN:10
42	40	0.952381	Folle	fou	ADJ:40
42	2	0.047619	Folle	Folle	PROPN:2
42	39	0.928571	Lovelace	Lovelace	PROPN:39
42	3	0.071429	Lovelace	lovelace	NOUN:2;PRON:1
42	33	0.785714	Marquis	marquis	NOUN:33
42	9	0.214286	Marquis	Marquis	PROPN:9
42	37	0.880952	Métastase	Métastase	PROPN:37
42	5	0.119048	Métastase	métastase	NOUN:5
42	32	0.761905	Ours	Ours	PROPN:32
42	10	0.238095	Ours	ours	NOUN:10
42	41	0.976190	Peur	peur	NOUN:41
42	1	0.023810	Peur	Peur	PROPN:1
42	39	0.928571	Portez	porter	VERB:39
42	3	0.071429	Portez	Portez	PROPN:3
42	26	0.619048	Prudence	Prudence	PROPN:26
42	16	0.380952	Prudence	prudence	NOUN:16
42	35	0.833333	Pères	Pères	PROPN:35
42	7	0.166667	Pères	père	NOUN:7
42	30	0.714286	Sauvages	Sauvages	PROPN:30
42	12	0.285714	Sauvages	sauvage	NOUN:11;DET:1
42	28	0.666667	abattues	abattre	VERB:28
42	14	0.333333	abattues	abattu	ADJ:14
42	38	0.904762	accommodant	accommoder	VERB:38
42	4	0.095238	accommodant	accommodant	ADJ:4
42	41	0.976190	alarmes	alarme	NOUN:41
42	1	0.023810	alarmes	alarmer	VERB:1
42	32	0.761905	cuits	cuire	VERB:32
42	10	0.238095	cuits	cuit	ADJ:10
42	40	0.952381	curée	curée	NOUN:40
42	2	0.047619	curée	curer	VERB:2
42	41	0.976190	décomposé	décomposer	VERB:41
42	1	0.023810	décomposé	décomposé	ADJ:1
42	30	0.714286	défendues	défendre	VERB:30
42	12	0.285714	défendues	défendu	ADJ:12
42	23	0.547619	désolées	désolé	ADJ:23
42	19	0.452381	désolées	désoler	VERB:19
42	39	0.928571	envolées	envoler	VERB:39
42	3	0.071429	envolées	envolée	NOUN:3
42	25	0.595238	explicite	explicite	ADJ:25
42	17	0.404762	explicite	expliciter	VERB:17
42	35	0.833333	fondus	fondre	VERB:35
42	7	0.166667	fondus	fondu	ADJ:6;NOUN:1
42	41	0.976190	foulée	fouler	VERB:41
42	1	0.023810	foulée	foulée	NOUN:1
42	39	0.928571	fourrée	fourrer	VERB:39
42	3	0.071429	fourrée	fourré	ADJ:3
42	38	0.904762	illustré	illustrer	VERB:38
42	4	0.095238	illustré	illustré	ADJ:4
42	34	0.809524	mourons	mourir	VERB:34
42	8	0.190476	mourons	mouron	NOUN:8
42	41	0.976190	rages	rage	NOUN:41
42	1	0.023810	rages	rager	VERB:1
42	41	0.976190	relâches	relâche	NOUN:41
42	1	0.023810	relâches	relâcher	VERB:1
42	21	0.500000	roulées	rouler	VERB:21
42	21	0.500000	roulées	roulé	ADJ:21
42	40	0.952381	réalisées	réaliser	VERB:40
42	2	0.047619	réalisées	réalisé	ADJ:2
42	29	0.690476	rétrograde	rétrograde	ADJ:29
42	13	0.309524	rétrograde	rétrograder	VERB:13
42	41	0.976190	saccadé	saccader	VERB:41
42	1	0.023810	saccadé	saccadé	ADJ:1
42	41	0.976190	torturée	torturer	VERB:41
42	1	0.023810	torturée	torturé	ADJ:1
42	28	0.666667	vitré	vitré	ADJ:28
42	14	0.333333	vitré	vitrer	VERB:14
42	30	0.714286	éclose	éclore	VERB:30
42	12	0.285714	éclose	éclos	ADJ:12
41	29	0.707317	Albanais	albanais	NOUN:28;ADJ:1
41	12	0.292683	Albanais	Albanais	PROPN:12
41	38	0.926829	Casa	Casa	PROPN:38
41	3	0.073171	Casa	caser	VERB:3
41	21	0.512195	Chevaliers	Chevaliers	PROPN:21
41	20	0.487805	Chevaliers	chevalier	NOUN:20
41	34	0.829268	Curé	curé	NOUN:34
41	7	0.170732	Curé	Curé	PROPN:7
41	40	0.975610	Césars	Césars	PROPN:40
41	1	0.024390	Césars	césar	NOUN:1
41	36	0.878049	Havane	Havane	PROPN:36
41	5	0.121951	Havane	havane	NOUN:5
41	39	0.951220	Kurde	Kurde	PROPN:39
41	2	0.048780	Kurde	kurde	ADJ:2
41	22	0.536585	Ligne	Ligne	PROPN:22
41	19	0.463415	Ligne	ligne	NOUN:19
41	39	0.951220	Malheureuse	malheureux	NOUN:31;ADJ:8
41	2	0.048780	Malheureuse	Malheureuse	PROPN:2
41	25	0.609756	Maudit	maudire	VERB:25
41	15	0.365854	Maudit	maudit	NOUN:13;ADJ:2
41	1	0.024390	Maudit	Maudit	PROPN:1
41	21	0.512195	Perdu	perdre	VERB:21
41	16	0.390244	Perdu	perdu	ADJ:16
41	4	0.097561	Perdu	Perdu	PROPN:4
41	33	0.804878	Vilaine	Vilaine	PROPN:33
41	8	0.195122	Vilaine	vilain	ADJ:8
41	40	0.975610	adjoints	adjoint	NOUN:37;ADJ:3
41	1	0.024390	adjoints	adjoindre	VERB:1
41	39	0.951220	agrafe	agrafe	NOUN:39
41	2	0.048780	agrafe	agrafer	VERB:2
41	32	0.780488	aigri	aigrir	VERB:32
41	9	0.219512	aigri	aigri	ADJ:6;NOUN:3
41	39	0.951220	cloués	clouer	VERB:39
41	2	0.048780	cloués	cloué	ADJ:2
41	39	0.951220	combinée	combiner	VERB:39
41	2	0.048780	combinée	combiné	ADJ:2
41	21	0.512195	erre	erre	NOUN:21
41	20	0.487805	erre	errer	VERB:20
41	35	0.853659	figurant	figurer	VERB:35
41	6	0.146341	figurant	figurant	NOUN:6
41	25	0.609756	froissés	froissé	ADJ:25
41	16	0.390244	froissés	froisser	VERB:16
41	38	0.926829	grimpant	grimper	VERB:38
41	3	0.073171	grimpant	grimpant	ADJ:2;NOUN:1
41	27	0.658537	imposés	imposer	VERB:27
41	14	0.341463	imposés	imposé	ADJ:14
41	22	0.536585	méprises	méprise	NOUN:22
41	19	0.463415	méprises	mépriser	VERB:19
41	33	0.804878	nourrissant	nourrir	VERB:33
41	8	0.195122	nourrissant	nourrissant	ADJ:8
41	39	0.951220	obsédé	obséder	VERB:39
41	2	0.048780	obsédé	obsédé	NOUN:2
41	29	0.707317	outré	outrer	VERB:29
41	12	0.292683	outré	outré	ADJ:12
41	24	0.585366	pétillant	pétillant	ADJ:24
41	17	0.414634	pétillant	pétiller	VERB:17
41	36	0.878049	redoutes	redoute	NOUN:36
41	5	0.121951	redoutes	redouter	VERB:5
41	27	0.658537	rôtis	rôti	NOUN:19;ADJ:8
41	14	0.341463	rôtis	rôtir	VERB:14
41	31	0.756098	saillant	saillant	ADJ:31
41	10	0.243902	saillant	saillir	VERB:10
41	21	0.512195	stimulant	stimulant	NOUN:11;ADJ:10
41	20	0.487805	stimulant	stimuler	VERB:20
41	24	0.585366	sue	suer	VERB:24
41	17	0.414634	sue	su	ADJ:17
41	20	0.487805	trouées	trouée	NOUN:20
41	20	0.487805	trouées	trouer	VERB:20
41	1	0.024390	trouées	troué	ADJ:1
41	22	0.536585	trépassé	trépassé	NOUN:13;ADJ:9
41	19	0.463415	trépassé	trépasser	VERB:19
41	39	0.951220	zoophytes	zoophyte	NOUN:37;ADJ:2
41	2	0.048780	zoophytes	zoophytes	PROPN:2
41	40	0.975610	étudiés	étudier	VERB:40
41	1	0.024390	étudiés	étudié	ADJ:1
40	39	0.975000	Aime	aimer	VERB:39
40	1	0.025000	Aime	Aime	PROPN:1
40	34	0.850000	Anciens	ancien	NOUN:24;ADJ:10
40	6	0.150000	Anciens	Anciens	PROPN:6
40	38	0.950000	Anges	Anges	PROPN:38
40	2	0.050000	Anges	ange	NOUN:2
40	39	0.975000	Bourdonnais	bourdonner	NOUN:39
40	1	0.025000	Bourdonnais	Bourdonnais	PROPN:1
40	24	0.600000	Chabot	Chabot	PROPN:24
40	16	0.400000	Chabot	chabot	NOUN:16
40	34	0.850000	Confédération	confédération	NOUN:34
40	6	0.150000	Confédération	Confédération	PROPN:6
40	31	0.775000	Curieux	curieux	NOUN:17;ADJ:14
40	9	0.225000	Curieux	Curieux	PROPN:9
40	39	0.975000	Indépendance	Indépendance	PROPN:39
40	1	0.025000	Indépendance	indépendance	NOUN:1
40	22	0.550000	Joyau	Joyau	PROPN:22
40	18	0.450000	Joyau	joyau	NOUN:18
40	25	0.625000	Matière	matière	NOUN:25
40	15	0.375000	Matière	Matière	PROPN:15
40	38	0.950000	Messine	Messine	PROPN:38
40	2	0.050000	Messine	messin	DET:2
40	35	0.875000	Milanais	milanais	NOUN:33;ADJ:2
40	5	0.125000	Milanais	Milanais	PROPN:5
40	39	0.975000	Racontez	raconter	VERB:39
40	1	0.025000	Racontez	Racontez	PROPN:1
40	24	0.600000	Sergent	Sergent	PROPN:24
40	16	0.400000	Sergent	sergent	NOUN:16
40	35	0.875000	Tardif	Tardif	PROPN:35
40	5	0.125000	Tardif	tardif	ADJ:5
40	39	0.975000	Tripolitaine	Tripolitaine	PROPN:39
40	1	0.025000	Tripolitaine	tripolitain	ADJ:1
40	38	0.950000	Tâchons	tâcher	VERB:37;NOUN:1
40	2	0.050000	Tâchons	Tâchons	PROPN:2
40	39	0.975000	Vivre	vivre	VERB:39
40	1	0.025000	Vivre	Vivre	PROPN:1
40	33	0.825000	Vulcain	Vulcain	PROPN:33
40	7	0.175000	Vulcain	vulcain	NOUN:7
40	27	0.675000	affolés	affoler	VERB:27
40	13	0.325000	affolés	affolé	ADJ:13
40	35	0.875000	aiguisé	aiguiser	VERB:35
40	5	0.125000	aiguisé	aiguisé	ADJ:5
40	24	0.600000	amaigri	amaigri	ADJ:24
40	16	0.400000	amaigri	amaigrir	VERB:16
40	26	0.650000	apprises	apprendre	VERB:26
40	14	0.350000	apprises	appris	ADJ:14
40	33	0.825000	arrosés	arroser	VERB:33
40	7	0.175000	arrosés	arrosé	ADJ:7
40	29	0.725000	associée	associer	VERB:29
40	11	0.275000	associée	associé	NOUN:11
40	30	0.750000	colorés	coloré	ADJ:30
40	10	0.250000	colorés	colorer	VERB:10
40	31	0.775000	conviés	convier	VERB:31
40	9	0.225000	conviés	convié	ADJ:9
40	26	0.650000	dispersé	disperser	VERB:26
40	14	0.350000	dispersé	dispersé	ADJ:14
40	39	0.975000	découpés	découper	VERB:39
40	1	0.025000	découpés	découpé	ADJ:1
40	39	0.975000	défaillant	défaillir	VERB:39
40	1	0.025000	défaillant	défaillant	ADJ:1
40	39	0.975000	dépendant	dépendre	VERB:39
40	1	0.025000	dépendant	dépendant	ADJ:1
40	30	0.750000	désordonnés	désordonné	ADJ:30
40	10	0.250000	désordonnés	désordonner	VERB:10
40	36	0.900000	effrayées	effrayer	VERB:36
40	4	0.100000	effrayées	effrayé	ADJ:4
40	33	0.825000	embrasée	embraser	VERB:33
40	7	0.175000	embrasée	embrasé	ADJ:7
40	23	0.575000	engourdis	engourdi	ADJ:23
40	17	0.425000	engourdis	engourdir	VERB:17
40	35	0.875000	escarpé	escarper	VERB:35
40	5	0.125000	escarpé	escarpé	ADJ:5
40	33	0.825000	escarpées	escarper	VERB:33
40	7	0.175000	escarpées	escarpé	ADJ:7
40	35	0.875000	flambée	flambée	NOUN:35
40	5	0.125000	flambée	flamber	VERB:5
40	30	0.750000	fédérés	fédéré	ADJ:30
40	10	0.250000	fédérés	fédérer	VERB:10
40	24	0.600000	influent	influent	ADJ:24
40	16	0.400000	influent	influer	VERB:16
40	38	0.950000	piétinant	piétiner	VERB:38
40	2	0.050000	piétinant	piétinant	ADJ:2
40	32	0.800000	rabat	rabat	NOUN:32
40	8	0.200000	rabat	rabattre	VERB:8
40	38	0.950000	répliques	réplique	NOUN:38
40	2	0.050000	répliques	répliquer	VERB:2
40	29	0.725000	soignés	soigner	VERB:29
40	11	0.275000	soignés	soigné	ADJ:11
40	34	0.850000	soude	soude	NOUN:34
40	6	0.150000	soude	souder	VERB:6
40	34	0.850000	équipé	équiper	VERB:34
40	6	0.150000	équipé	équipé	ADJ:6
39	32	0.820513	Convenu	convenu	ADJ:32
39	7	0.179487	Convenu	convenir	VERB:7
39	30	0.769231	Diamant	Diamant	PROPN:30
39	9	0.230769	Diamant	diamant	NOUN:8;VERB:1
39	20	0.512821	Grise	gris	ADJ:20
39	19	0.487179	Grise	Grise	PROPN:19
39	35	0.897436	Levez	lever	VERB:35
39	4	0.102564	Levez	Levez	PROPN:4
39	35	0.897436	Lève	lever	VERB:35
39	4	0.102564	Lève	Lève	PROPN:4
39	21	0.538462	Maréchal	Maréchal	PROPN:21
39	18	0.461538	Maréchal	maréchal	NOUN:17;INTJ:1
39	38	0.974359	Réformation	réformation	NOUN:38
39	1	0.025641	Réformation	Réformation	PROPN:1
39	22	0.564103	Scène	Scène	PROPN:22
39	17	0.435897	Scène	scène	NOUN:17
39	21	0.538462	Tapissier	tapissier	NOUN:21
39	18	0.461538	Tapissier	Tapissier	PROPN:18
39	38	0.974359	Tartuffe	Tartuffe	PROPN:38
39	1	0.025641	Tartuffe	tartuffe	NOUN:1
39	38	0.974359	Veillez	veiller	VERB:38
39	1	0.025641	Veillez	Veillez	PROPN:1
39	32	0.820513	Vervelle	Vervelle	PROPN:32
39	7	0.179487	Vervelle	vervelle	ADJ:6;NOUN:1
39	38	0.974359	Volonté	volonté	NOUN:38
39	1	0.025641	Volonté	Volonté	PROPN:1
39	29	0.743590	aliéné	aliéner	VERB:29
39	10	0.256410	aliéné	aliéné	NOUN:7;ADJ:3
39	38	0.974359	approchés	approcher	VERB:38
39	1	0.025641	approchés	approché	ADJ:1
39	38	0.974359	assassinés	assassiner	VERB:38
39	1	0.025641	assassinés	assassiné	ADJ:1
39	24	0.615385	ceint	ceint	ADJ:24
39	15	0.384615	ceint	ceindre	VERB:15
39	25	0.641026	couvée	couvée	NOUN:25
39	14	0.358974	couvée	couver	VERB:14
39	24	0.615385	diffuse	diffus	ADJ:24
39	15	0.384615	diffuse	diffuser	VERB:15
39	36	0.923077	distribuées	distribuer	VERB:36
39	3	0.076923	distribuées	distribué	ADJ:3
39	36	0.923077	doublées	doubler	VERB:36
39	3	0.076923	doublées	doublé	ADJ:3
39	33	0.846154	désintéressés	désintéresser	VERB:33
39	6	0.153846	désintéressés	désintéressé	ADJ:6
39	36	0.923077	développés	développer	VERB:36
39	3	0.076923	développés	développé	ADJ:3
39	38	0.974359	ferrées	ferré	ADJ:38
39	1	0.025641	ferrées	ferrer	VERB:1
39	38	0.974359	fournies	fournir	VERB:38
39	1	0.025641	fournies	fourni	ADJ:1
39	37	0.948718	fumeuse	fumeux	ADJ:37
39	2	0.051282	fumeuse	fumeur	NOUN:2
39	27	0.692308	grossie	grossir	VERB:27
39	12	0.307692	grossie	grossi	ADJ:12
39	36	0.923077	incendiée	incendier	VERB:36
39	3	0.076923	incendiée	incendié	ADJ:3
39	21	0.538462	inondés	inonder	VERB:21
39	18	0.461538	inondés	inondé	ADJ:18
39	20	0.512821	mineure	mineure	NOUN:20
39	19	0.487179	mineure	mineur	ADJ:19
39	20	0.512821	opprimé	opprimé	ADJ:13;NOUN:7
39	19	0.487179	opprimé	opprimer	VERB:19
39	38	0.974359	planant	planer	VERB:38
39	1	0.025641	planant	planant	ADJ:1
39	32	0.820513	poivre	poivre	NOUN:32
39	7	0.179487	poivre	poivrer	VERB:7
39	35	0.897436	pressions	pression	NOUN:35
39	4	0.102564	pressions	presser	VERB:4
39	30	0.769231	prostituée	prostitué	NOUN:30
39	9	0.230769	prostituée	prostituer	VERB:9
39	22	0.564103	rayés	rayé	ADJ:22
39	17	0.435897	rayés	rayer	VERB:17
39	38	0.974359	relu	relire	VERB:38
39	1	0.025641	relu	relu	ADJ:1
39	37	0.948718	reposés	reposer	VERB:37
39	2	0.051282	reposés	reposé	ADJ:2
39	38	0.974359	respectés	respecter	VERB:38
39	1	0.025641	respectés	respecté	ADJ:1
39	38	0.974359	retrait	retrait	NOUN:38
39	1	0.025641	retrait	retraire	VERB:1
39	34	0.871795	toise	toise	NOUN:34
39	5	0.128205	toise	toiser	VERB:5
39	33	0.846154	tresse	tresse	NOUN:33
39	6	0.153846	tresse	tresser	VERB:6
39	29	0.743590	équipée	équipée	NOUN:29
39	10	0.256410	équipée	équiper	VERB:10
39	24	0.615385	Œdipe	Œdipe	PROPN:24
39	15	0.384615	Œdipe	œdipe	NOUN:12;PRON:2;VERB:1
38	34	0.894737	Bocage	Bocage	PROPN:34
38	4	0.105263	Bocage	bocage	NOUN:4
38	34	0.894737	Bourguignon	Bourguignon	PROPN:34
38	4	0.105263	Bourguignon	bourguignon	NOUN:3;DET:1
38	26	0.684211	Boy	boy	X:26
38	12	0.315789	Boy	Boy	PROPN:12
38	25	0.657895	Bègue	Bègue	PROPN:25
38	13	0.342105	Bègue	bègue	NOUN:13
38	20	0.526316	Cerisaie	cerisaie	NOUN:19;X:1
38	18	0.473684	Cerisaie	Cerisaie	PROPN:18
38	28	0.736842	Double	double	ADJ:27;NOUN:1
38	10	0.263158	Double	Double	PROPN:10
38	33	0.868421	Entendu	entendu	ADJ:33
38	5	0.131579	Entendu	entendre	VERB:5
38	36	0.947368	Françaises	français	NOUN:36
38	2	0.052632	Françaises	Françaises	PROPN:2
38	37	0.973684	Gauche	Gauche	PROPN:37
38	1	0.026316	Gauche	gauche	NOUN:1
38	23	0.605263	Grave	grave	ADJ:23
38	15	0.394737	Grave	Grave	PROPN:15
38	37	0.973684	Héron	Héron	PROPN:37
38	1	0.026316	Héron	héron	NOUN:1
38	33	0.868421	Louvet	Louvet	PROPN:33
38	5	0.131579	Louvet	louvet	ADJ:5
38	34	0.894737	Massa	Massa	PROPN:34
38	4	0.105263	Massa	masser	VERB:4
38	34	0.894737	Morts	mort	NOUN:34
38	3	0.078947	Morts	mourir	VERB:3
38	1	0.026316	Morts	Morts	PROPN:1
38	37	0.973684	Soldats	soldat	NOUN:37
38	1	0.026316	Soldats	Soldats	PROPN:1
38	36	0.947368	Souffrez	souffrir	VERB:36
38	2	0.052632	Souffrez	Souffrez	PROPN:2
38	36	0.947368	Surpris	surprendre	VERB:36
38	2	0.052632	Surpris	surpris	ADJ:2
38	27	0.710526	Voyage	voyage	NOUN:27
38	11	0.289474	Voyage	Voyage	PROPN:11
38	30	0.789474	Zéphyrine	Zéphyrine	PROPN:30
38	8	0.210526	Zéphyrine	zéphyrine	NOUN:8
38	32	0.842105	acérées	acéré	ADJ:32
38	6	0.157895	acérées	acérer	VERB:6
38	28	0.736842	adoptant	adopter	VERB:28
38	10	0.263158	adoptant	adoptant	ADJ:10
38	26	0.684211	bandés	bandé	ADJ:26
38	12	0.315789	bandés	bander	VERB:12
38	22	0.578947	blasés	blaser	VERB:22
38	16	0.421053	blasés	blasé	ADJ:16
38	23	0.605263	conciliant	concilier	VERB:23
38	15	0.394737	conciliant	conciliant	ADJ:15
38	35	0.921053	convertie	convertir	VERB:35
38	3	0.078947	convertie	converti	ADJ:3
38	35	0.921053	divisées	diviser	VERB:35
38	3	0.078947	divisées	divisé	ADJ:3
38	34	0.894737	décharné	décharner	VERB:34
38	4	0.105263	décharné	décharné	ADJ:4
38	30	0.789474	délabrée	délabrer	VERB:30
38	8	0.210526	délabrée	délabré	ADJ:8
38	37	0.973684	embusqués	embusquer	VERB:37
38	1	0.026316	embusqués	embusqué	NOUN:1
38	34	0.894737	encombrant	encombrer	VERB:34
38	4	0.105263	encombrant	encombrant	ADJ:4
38	34	0.894737	enfouies	enfouir	VERB:34
38	4	0.105263	enfouies	enfoui	ADJ:4
38	22	0.578947	fanées	fané	ADJ:22
38	16	0.421053	fanées	faner	VERB:16
38	30	0.789474	limitée	limiter	VERB:30
38	8	0.210526	limitée	limité	ADJ:8
38	21	0.552632	obstinés	obstiner	VERB:21
38	17	0.447368	obstinés	obstiné	ADJ:13;NOUN:4
38	20	0.526316	privilégiées	privilégier	VERB:20
38	18	0.473684	privilégiées	privilégié	ADJ:18
38	34	0.894737	prémédité	préméditer	VERB:34
38	4	0.105263	prémédité	prémédité	ADJ:4
38	37	0.973684	rassis	rasseoir	VERB:37
38	1	0.026316	rassis	rassis	ADJ:1
38	37	0.973684	sulfate	sulfate	NOUN:37
38	1	0.026316	sulfate	sulfater	VERB:1
38	24	0.631579	volatile	volatile	NOUN:24
38	14	0.368421	volatile	volatil	ADJ:14
38	35	0.921053	échevelées	écheveler	VERB:35
38	3	0.078947	échevelées	échevelé	ADJ:3
37	27	0.729730	Blancs	Blancs	PROPN:27
37	10	0.270270	Blancs	blanc	ADJ:8;NOUN:2
37	35	0.945946	Chartreuse	Chartreuse	PROPN:35
37	2	0.054054	Chartreuse	chartreux	NOUN:2
37	36	0.972973	Dépêchez	dépêcher	VERB:35;ADP:1
37	1	0.027027	Dépêchez	Dépêchez	PROPN:1
37	34	0.918919	Excellences	excellence	NOUN:32;ADJ:2
37	3	0.081081	Excellences	Excellences	PROPN:3
37	28	0.756757	Figure	figurer	VERB:28
37	7	0.189189	Figure	figure	NOUN:7
37	2	0.054054	Figure	Figure	PROPN:2
37	29	0.783784	Fortuné	Fortuné	PROPN:29
37	8	0.216216	Fortuné	fortuné	ADJ:8
37	35	0.945946	Galba	Galba	PROPN:35
37	2	0.054054	Galba	galber	NOUN:1;VERB:1
37	21	0.567568	Grâces	Grâces	PROPN:21
37	16	0.432432	Grâces	grâce	NOUN:16
37	31	0.837838	Hardi	hardi	ADJ:31
37	6	0.162162	Hardi	Hardi	PROPN:6
37	35	0.945946	Hautesse	Hautesse	PROPN:35
37	2	0.054054	Hautesse	hautesse	NOUN:1;X:1
37	31	0.837838	Hurons	Hurons	PROPN:31
37	6	0.162162	Hurons	huron	NOUN:6
37	26	0.702703	Hébreux	Hébreux	PROPN:26
37	11	0.297297	Hébreux	hébreu	NOUN:11
37	30	0.810811	Jolie	joli	ADJ:30
37	7	0.189189	Jolie	Jolie	PROPN:7
37	23	0.621622	Nègres	Nègres	PROPN:23
37	14	0.378378	Nègres	nègre	NOUN:13;ADJ:1
37	33	0.891892	Post	Post	PROPN:33
37	4	0.108108	Post	post	ADV:2;NOUN:1;X:1
37	36	0.972973	Prendre	prendre	VERB:36
37	1	0.027027	Prendre	Prendre	PROPN:1
37	35	0.945946	Rends	rendre	VERB:35
37	2	0.054054	Rends	Rends	PROPN:2
37	20	0.540541	Régent	régent	NOUN:20
37	17	0.459459	Régent	Régent	PROPN:17
37	36	0.972973	Sicilien	Sicilien	PROPN:36
37	1	0.027027	Sicilien	sicilien	NOUN:1
37	19	0.513514	Travail	Travail	PROPN:19
37	18	0.486486	Travail	travail	NOUN:18
37	35	0.945946	aboyant	aboyer	VERB:35
37	2	0.054054	aboyant	aboyant	ADJ:2
37	36	0.972973	buttes	butte	NOUN:36
37	1	0.027027	buttes	butter	VERB:1
37	23	0.621622	cadencé	cadencer	VERB:23
37	14	0.378378	cadencé	cadencé	ADJ:14
37	26	0.702703	civilisées	civilisé	ADJ:26
37	11	0.297297	civilisées	civiliser	VERB:11
37	25	0.675676	colorées	coloré	ADJ:25
37	12	0.324324	colorées	colorer	VERB:12
37	32	0.864865	constituant	constituer	VERB:32
37	5	0.135135	constituant	constituant	NOUN:5
37	23	0.621622	coté	coter	VERB:23
37	14	0.378378	coté	coté	ADJ:14
37	20	0.540541	cuirassé	cuirasser	VERB:20
37	17	0.459459	cuirassé	cuirassé	ADJ:12;NOUN:5
37	33	0.891892	disgracié	disgracier	VERB:33
37	4	0.108108	disgracié	disgracié	ADJ:4
37	29	0.783784	disputée	disputer	VERB:29
37	8	0.216216	disputée	disputé	ADJ:8
37	28	0.756757	délégué	délégué	NOUN:27;ADJ:1
37	9	0.243243	délégué	déléguer	VERB:9
37	35	0.945946	enveloppes	enveloppe	NOUN:35
37	2	0.054054	enveloppes	envelopper	VERB:2
37	34	0.918919	foulant	fouler	VERB:34
37	3	0.081081	foulant	foulant	ADJ:3
37	36	0.972973	gâche	gâche	NOUN:36
37	1	0.027027	gâche	gâcher	VERB:1
37	21	0.567568	idolâtre	idolâtre	ADJ:11;NOUN:10
37	16	0.432432	idolâtre	idolâtrer	VERB:16
37	25	0.675676	initiés	initié	NOUN:25
37	12	0.324324	initiés	initier	VERB:12
37	29	0.783784	motivé	motiver	VERB:29
37	8	0.216216	motivé	motivé	ADJ:8
37	36	0.972973	opérant	opérer	VERB:36
37	1	0.027027	opérant	opérant	ADJ:1
37	29	0.783784	peignée	peigner	VERB:29
37	8	0.216216	peignée	peigné	ADJ:5;NOUN:3
37	29	0.783784	poignant	poignant	ADJ:29
37	8	0.216216	poignant	poindre	VERB:8
37	21	0.567568	proportionnée	proportionné	ADJ:21
37	16	0.432432	proportionnée	proportionner	VERB:16
37	29	0.783784	précipitées	précipiter	VERB:29
37	8	0.216216	précipitées	précipité	ADJ:8
37	36	0.972973	recherchées	rechercher	VERB:36
37	1	0.027027	recherchées	recherché	ADJ:1
37	21	0.567568	ruminant	ruminant	NOUN:19;ADJ:2
37	16	0.432432	ruminant	ruminer	VERB:16
37	33	0.891892	régie	régie	NOUN:33
37	4	0.108108	régie	régir	VERB:4
37	19	0.513514	sablée	sabler	VERB:19
37	18	0.486486	sablée	sablé	ADJ:18
37	36	0.972973	signées	signer	VERB:36
37	1	0.027027	signées	signé	ADJ:1
37	34	0.918919	tempérées	tempéré	ADJ:34
37	3	0.081081	tempérées	tempérer	VERB:3
37	29	0.783784	égarées	égaré	ADJ:29
37	8	0.216216	égarées	égarer	VERB:8
36	33	0.916667	Britannique	Britannique	PROPN:33
36	3	0.083333	Britannique	britannique	NOUN:3
36	32	0.888889	Brun	Brun	PROPN:32
36	4	0.111111	Brun	brun	NOUN:4
36	24	0.666667	Compte	compte	NOUN:24
36	12	0.333333	Compte	compter	VERB:12
36	25	0.694444	Dépêche	dépêche	NOUN:25
36	9	0.250000	Dépêche	dépêcher	VERB:9
