COUNT	TERM	POS_COUNTS
1	ex-oratorien	NOUN:1
1	ex-pair	NOUN:1
1	ex-parfumeur	NOUN:1
1	ex-passagers	NOUN:1
1	ex-patronne	NOUN:1
1	ex-pipe	NOUN:1
1	ex-porte-balle	NOUN:1
1	ex-portefaix	NOUN:1
1	ex-portière	NOUN:1
1	ex-procureur-syndic	NOUN:1
1	ex-promeneuse	NOUN:1
1	ex-prote	NOUN:1
1	ex-provincial	ADJ:1
1	ex-préfet	NOUN:1
1	ex-prévôt	ADJ:1
1	ex-rajah	NOUN:1
1	ex-receveur	NOUN:1
1	ex-recruteur	NOUN:1
1	ex-rivale	NOUN:1
1	ex-roué	NOUN:1
1	ex-référendaire	NOUN:1
1	ex-salle	NOUN:1
1	ex-sculpteur	NOUN:1
1	ex-second	NOUN:1
1	ex-sergent	NOUN:1
1	ex-servante	ADJ:1
1	ex-signor	NOUN:1
1	ex-soldat	NOUN:1
1	ex-sonneur	NOUN:1
1	ex-sous-gouverneur	NOUN:1
1	ex-souverain	NOUN:1
1	ex-successeur	NOUN:1
1	ex-suzerain	NOUN:1
1	ex-séminariste	NOUN:1
1	ex-trésor	NOUN:1
1	ex-typographe	NOUN:1
1	ex-valet	NOUN:1
1	ex-vassaux	NOUN:1
1	ex-vendeur	ADJ:1
1	ex-viveur	NOUN:1
1	ex-écurie	NOUN:1
1	ex-équipage	NOUN:1
1	exaltabit	NOUN:1
1	excelsa	ADJ:1
1	excelsis	ADJ:1
1	excelsum	ADP:1
1	excentric	NOUN:1
1	excentricity	DET:1
1	exceptis	ADP:1
1	excercé	ADP:1
1	excisables	ADJ:1
1	excorporé	ADJ:1
1	excouse	ADJ:1
1	excreta	NOUN:1
1	exfogation	NOUN:1
1	exfoliole	VERB:1
1	exguses	NOUN:1
1	exhalante	ADJ:1
1	exhibiteur	NOUN:1
1	exije	ADJ:1
1	exipiendis	NOUN:1
1	existence.	NOUN:1
1	exité	VERB:1
1	exogastrites	NOUN:1
1	exorbitamment	ADV:1
1	exp-specifs	ADJ:1
1	expansivement	ADV:1
1	expectata	VERB:1
1	experimentum	VERB:1
1	expert-juré	NOUN:1
1	experto	VERB:1
1	explicabit	VERB:1
1	explicantem	VERB:1
1	exploration.	DET:1
1	expressione	VERB:1
1	expurgata	VERB:1
1	expé-rience	NOUN:1
1	expérimentative	ADJ:1
1	exsudante	ADJ:1
1	extinguo	ADJ:1
1	extorquement	NOUN:1
1	extra-intelligente	ADJ:1
1	extra-naturel	ADJ:1
1	extra-naturels	ADJ:1
1	extra-politique	ADJ:1
1	extra-pyramidales	ADJ:1
1	extra-rapide	ADJ:1
1	extra-scientifique	ADJ:1
1	extra-supérieure	ADJ:1
1	extra-tropicale	ADJ:1
1	extra-urbaine	ADJ:1
1	extrablanchie	VERB:1
1	extranaturelle	ADJ:1
1	extraordinaireté	NOUN:1
1	extrapratique	ADJ:1
1	extrasocial	ADJ:1
1	extratropicale	ADJ:1
1	extravasion	NOUN:1
1	extré-	NOUN:1
1	extrême-droite	NOUN:1
1	extrême-gauche	NOUN:1
1	extérieur.	NOUN:1
1	exultaremus	X:1
1	exécutionnaire	ADJ:1
1	eyes	VERB:1
1	ez	VERB:1
1	f'ra	PRON:1
1	fa-dièze	NOUN:1
1	faaaaiiillite	NOUN:1
1	fabriqueu	NOUN:1
1	fabulare	VERB:1
1	fabulata	X:1
1	fabulato	NOUN:1
1	fabulator	ADJ:1
1	fabulosa	DET:1
1	faccino	NOUN:1
1	facere	NOUN:1
1	facetum	NOUN:1
1	faceva	VERB:1
1	fachino	NOUN:1
1	facie	ADJ:1
1	faciem	ADP:1
1	faciens	ADJ:1
1	facil	PRON:1
1	facilis	NOUN:1
1	facit	ADJ:1
1	faciunt	VERB:1
1	facta	VERB:1
1	facteur-valet	NOUN:1
1	facti	X:1
1	facunda	NOUN:1
1	facundum	NOUN:1
1	fadaiseries	NOUN:1
1	faded	X:1
1	faenza	X:1
1	fafioteriez	VERB:1
1	faforissé	VERB:1
1	fafure	ADJ:1
1	fag	NOUN:1
1	fagi	VERB:1
1	fagoteurs	NOUN:1
1	fagoteuses	NOUN:1
1	fagotte	VERB:1
1	fagotteurs	NOUN:1
1	fai	VERB:1
1	faiblessée	VERB:1
1	faictes	VERB:1
1	faigniant	NOUN:1
1	faiiiillites	NOUN:1
1	failleLa	NOUN:1
1	faillissais	VERB:1
1	faimvalles	NOUN:1
1	fain	NOUN:1
1	fainnéants	NOUN:1
1	fair	AUX:1
1	fairé	VERB:1
1	fais-fort	VERB:1
1	fais-t'en	ADP:1
1	faisai	VERB:1
1	faisaint	VERB:1
1	faisait-entendre	VERB:1
1	faisance-valoir	NOUN:1
1	faisans-chanteurs	NOUN:1
1	faisants	ADJ:1
1	fait-deux	DET:1
1	faitaze	NOUN:1
1	faites-l'en	PRON:1
1	faites-plus	PRON:1
1	faits-divers	NOUN:1
1	fal	NOUN:1
1	falanis	NOUN:1
1	falent	VERB:1
1	falite	VERB:1
1	falklandais	ADJ:1
1	fallit	VERB:1
1	falls-river	X:1
1	falottes	ADJ:1
1	falzetta	X:1
1	falère	NOUN:1
1	falètre	NOUN:1
1	fameuseMobyDick	NOUN:1
1	famez	ADJ:1
1	famiglia	X:1
1	faméliquement	ADV:1
1	fanfrelucherie	NOUN:1
1	fangasites	NOUN:1
1	fangeusement	NOUN:1
1	fanghu-fanghu	NOUN:1
1	fantastico-marines	ADJ:1
1	fantoccini	NOUN:1
1	fantoccio	NOUN:1
1	faquinerie	NOUN:1
1	farangos	NOUN:1
1	faranguis	NOUN:1
1	farewell	ADJ:1
1	faridondaine	NOUN:1
1	faridondon	NOUN:1
1	farmier	ADJ:1
1	farms	ADJ:1
1	faroucheté	NOUN:1
1	farthings	NOUN:1
1	fascista	VERB:1
1	fascistisé	VERB:1
1	fasez	VERB:1
1	fasiaient	VERB:1
1	fates	NOUN:1
1	fatiguante	ADJ:1
1	fatigue.	NOUN:1
1	fato	NOUN:1
1	fattore	NOUN:1
1	fatuitement	NOUN:1
1	faubourg-Saint-Germain	NOUN:1
1	faucibus	VERB:1
1	faucons-perdrix	NOUN:1
1	faucons-pêcheurs	NOUN:1
1	faud	ADV:1
1	faudrai	VERB:1
1	fausses-côtes	NOUN:1
1	fauteuil-ganache	NOUN:1
1	fauteuils-dormeuses	NOUN:1
1	fauve-clair	ADJ:1
1	fauveteau	NOUN:1
1	faux-frère	NOUN:1
1	faux-ponts	NOUN:1
1	faux-saulnage	NOUN:1
1	faux-saulnier	ADJ:1
1	favilla	X:1
1	favori-ministre	NOUN:1
1	favour	NOUN:1
1	fayettistes	NOUN:1
1	fayons	NOUN:1
1	fazile	NOUN:1
1	fazzioli	NOUN:1
1	fazéièrent	VERB:1
1	fearful	AUX:1
1	feau	NOUN:1
1	fecero	VERB:1
1	feci	X:1
1	fecit.	X:1
1	fectivement	NOUN:1
1	fedel	X:1
1	fedspaths	NOUN:1
1	feireu	VERB:1
1	feld-maréchald	NOUN:1
1	felices	NOUN:1
1	felicità	ADJ:1
1	felix	ADJ:1
1	fellatah	NOUN:1
1	fellows	X:1
1	felonie	NOUN:1
1	fem	NOUN:1
1	femina	X:1
1	femm	NOUN:1
1	femme-fille	NOUN:1
1	femme-jeune-fille	NOUN:1
1	femme-orchestre	NOUN:1
1	femme-écran	NOUN:1
1	femme.	NOUN:1
1	femmes-rois	NOUN:1
1	fenaid	VERB:1
1	fences	NOUN:1
1	fendif	ADJ:1
1	fenella	X:1
1	fennie	VERB:1
1	fennir	VERB:1
1	fenore	ADJ:1
1	fenouil-marin	NOUN:1
1	fenteuse	ADJ:1
1	fenteusse	VERB:1
1	fentie	VERB:1
1	fentus	VERB:1
1	fenum	X:1
1	fenêtre.	NOUN:1
1	fenêtres-sabords	NOUN:1
1	ferale	NOUN:1
1	ferite	NOUN:1
1	fermati	NOUN:1
1	ferme-jardinière	NOUN:1
1	ferme-école	NOUN:1
1	fermeaux	NOUN:1
1	feronte	VERB:1
1	ferrai-che	NOUN:1
1	ferral	NOUN:1
1	ferro	ADJ:1
1	ferrou	NOUN:1
1	fers-à-cheval	NOUN:1
1	fert	NOUN:1
1	fertouiller	VERB:1
1	fertueux	AUX:1
1	feste	NOUN:1
1	festinent	VERB:1
1	festiné	VERB:1
1	festonneuse	NOUN:1
1	fetfa	NOUN:1
1	fetrai	VERB:1
1	feurre	NOUN:1
1	fewces	NOUN:1
1	feï	NOUN:1
1	fffr	NOUN:1
1	ffov	NOUN:1
1	fgsu	VERB:1
1	fiancé-phénix	NOUN:1
1	fiare	ADJ:1
1	fiato	VERB:1
1	fibbia	NOUN:1
1	fibris	NOUN:1
1	ficdime	NOUN:1
1	ficeleur	NOUN:1
1	fich	VERB:1
1	fich'rait	VERB:1
1	ficharades	NOUN:1
1	fichette	NOUN:1
1	fichi	VERB:1
1	fichtrefâche	VERB:1
1	ficque	NOUN:1
1	ficta	NOUN:1
1	fidde	NOUN:1
1	fidere	VERB:1
1	fieillards	NOUN:1
1	fieilles	NOUN:1
1	field	NOUN:1
1	fiennent	VERB:1
1	fiens	NOUN:1
1	fientras	ADJ:1
1	fiet	ADJ:1
1	fiffve	ADJ:1
1	fifrai	ADJ:1
1	figlioccina	VERB:1
1	figliolanza	X:1
1	figliuolanza	NOUN:1
1	fignes	NOUN:1
1	figuiers-banians	NOUN:1
1	figuiers-palmiers	ADP_DET:1
1	filaine	NOUN:1
1	filetures	NOUN:1
1	fili	X:1
1	filiis	NOUN:1
1	filiolæ	VERB:1
1	fillant	VERB:1
1	fille-miracle	NOUN:1
1	filler	ADP:1
1	fillot	NOUN:1
1	fin-backs	NOUN:1
1	fin.	NOUN:1
1	finalmente	ADJ:1
1	finem	NOUN:1
1	finet	ADJ:1
1	fingaliennes	ADJ:1
1	finietur	ADJ:1
1	finners	NOUN:1
1	fins-courant	NOUN:1
1	fint-sainte	NOUN:1
1	fior	X:1
1	fireman	NOUN:1
1	firouzehs	NOUN:1
1	first	NOUN:1
1	fis-même	ADV:1
1	fish-chowder	NOUN:1
1	fissarelles	NOUN:1
1	fissurelles	NOUN:1
1	fistard	NOUN:1
1	fistre	ADJ:1
1	fitrez	VERB:1
1	fives	NOUN:1
1	fivv	NOUN:1
1	fizaches	NOUN:1
1	flabellaires	NOUN:1
1	flabellines	NOUN:1
1	flagrans	ADJ:1
1	flambaison	NOUN:1
1	flamberies	NOUN:1
1	flammeum	NOUN:1
1	flammulés	ADJ:1
1	flaquées	NOUN:1
1	flas	NOUN:1
1	flatbröd	NOUN:1
1	flatsNom	NOUN:1
1	flatte.	PRON:1
1	flava	NOUN:1
1	flaves	ADJ:1
1	flebile	ADJ:1
1	flecte	ADJ:1
1	fleir	NOUN:1
1	fleur-reine	NOUN:1
1	fleuretés	ADJ:1
1	fleuriste-tulipier	NOUN:1
1	fleuve-mer	NOUN:1
1	fleuve.	NOUN:1
1	flez	NOUN:1
1	flocard	NOUN:1
1	flons-flons	NOUN:1
1	floquet	NOUN:1
1	florida	X:1
1	florinsEnviron	NOUN:1
1	florinsPlus	NOUN:1
1	floriste	NOUN:1
1	florit	VERB:1
1	florito	X:1
1	florules	NOUN:1
1	flos	NOUN:1
1	flotilles	NOUN:1
1	flottaison.	NOUN:1
1	flouerie	NOUN:1
1	flox	AUX:1
1	fluescentes	NOUN:1
1	fluminis	NOUN:1
1	fluschies	NOUN:1
1	fluxueuses	ADJ:1
1	fluxus	X:1
1	fly-boat	NOUN:1
1	fly-boats	NOUN:1
1	flâme	NOUN:1
1	flâtrer	VERB:1
1	flâtrés	VERB:1
1	flûteriot	NOUN:1
1	foca	NOUN:1
1	foici	ADV:1
1	foient	VERB:1
1	foile	VERB:1
1	foiture	NOUN:1
1	foizi	VERB:1
1	folle-mélancolique	ADJ:1
1	folleire	ADJ:1
1	follioles	NOUN:1
1	follères	NOUN:1
1	follé	VERB:1
1	follée	VERB:1
1	folontiers	ADJ:1
1	fonctionnaire-interprète	NOUN:1
1	fondriers	NOUN:1
1	fooorcé	VERB:1
1	fooossés	NOUN:1
1	foot-hills	NOUN:1
1	forbanni	VERB:1
1	forbuds	NOUN:1
1	forca	NOUN:1
1	forcene	ADJ:1
1	forcenerie	NOUN:1
1	fordisé	VERB:1
1	fordune	ADJ:1
1	foregigger	NOUN:1
1	forestièrement	ADV:1
1	forgeante	ADJ:1
1	fori	ADJ:1
1	forlignage	NOUN:1
1	formica-léo	NOUN:1
1	formicaleo	NOUN:1
1	formicaléo	VERB:1
1	formosæ	VERB:1
1	forsse	VERB:1
1	fortificateur	NOUN:1
1	fortificateurs	ADJ:1
1	fortissime	NOUN:1
1	forward	NOUN:1
1	forza	NOUN:1
1	fosse.	NOUN:1
1	fosset	NOUN:1
1	fotes	NOUN:1
1	fouderesse	VERB:1
1	foudrais	ADJ:1
1	fougeraise	ADJ:1
1	fouille-au-pot	NOUN:1
1	foulaison	NOUN:1
1	fouleid	X:1
1	foulez-fous	PRON:1
1	fouli	X:1
1	foullahs	X:1
1	foullez-vûs	X:1
1	foundo	NOUN:1
1	fourier	NOUN:1
1	fourr'ra	VERB:1
1	fourragement	NOUN:1
1	fourtcha	VERB:1
1	fouta	VERB:1
1	foutreau	NOUN:1
1	foyache	VERB:1
1	foyais	ADV:1
1	foyesse	NOUN:1
1	foyez	AUX:1
1	fractional	ADJ:1
1	fracto	X:1
1	fragilis	NOUN:1
1	fraimante	ADJ:1
1	fraiment	ADV:1
1	frait	VERB:1
1	fraken	X:1
1	franc-chasseur	NOUN:1
1	franc-marché	NOUN:1
1	franc-étrier	NOUN:1
1	franco	DET:1
1	franco-anglo-américain	ADJ:1
1	franco-arabe	ADJ:1
1	franco-napolitaine	ADJ:1
1	franco-orientale	ADJ:1
1	francs-ormes	NOUN:1
1	frante	NOUN:1
1	frantu	NOUN:1
1	français.	NOUN:1
1	frapartz	VERB:1
1	frascatana	NOUN:1
1	frascatine	ADJ:1
1	fraschetana	NOUN:1
1	frasilah	NOUN:1
1	frastagli	VERB:1
1	frate	NOUN:1
1	fratre	ADP:1
1	fratris	DET:1
1	fratrum	VERB:1
1	fre	NOUN:1
1	fredonneurs	NOUN:1
1	free-selecters	NOUN:1
1	freire	NOUN:1
1	freirets	NOUN:1
1	freschaliennes	ADJ:1
1	fresche	X:1
1	fretats	NOUN:1
1	friaient	VERB:1
1	fricotier	ADJ:1
1	friend	ADJ:1
1	frigoris	ADJ:1
1	frigousse	NOUN:1
1	frigousses	NOUN:1
1	frijoles	NOUN:1
1	fringalait	VERB:1
1	fripier-bouquiniste	NOUN:1
1	frippes	NOUN:1
1	frippé	ADJ:1
1	friti	NOUN:1
1	frittole	NOUN:1
1	friturière	NOUN:1
1	froidorama	VERB:1
1	from	NOUN:1
1	fromentée	NOUN:1
1	frondi	VERB:1
1	fronsure	NOUN:1
1	fronte	NOUN:1
1	frontins	NOUN:1
1	frontière-Ouest	NOUN:1
1	frost-bitten	DET:1
1	froxas	NOUN:1
1	frrrrançais	ADJ:1
1	fructivore	ADJ:1
1	frugalement.	NOUN:1
1	frugiforme	ADJ:1
1	frusteaux	NOUN:1
1	frère-lai	NOUN:1
1	frère-portier	NOUN:1
1	frédéric	NOUN:1
1	fréquentier	ADJ:1
1	frêlement	ADV:1
1	fudrez	VERB:1
1	fuego	NOUN:1
1	fugerant	ADJ:1
1	fugge	VERB:1
1	fuimmo	VERB:1
1	fuliginosités	NOUN:1
1	fulva	DET:1
1	fumerioux	NOUN:1
1	fumez-pas	PRON:1
1	fumière	NOUN:1
1	functus	NOUN:1
1	funesto	ADJ:1
1	fungi	NOUN:1
1	fuor	X:1
1	fuori	X:1
1	furens	ADJ:1
1	furent-ils-point	AUX:1
1	furettent	AUX:1
1	furetée	NOUN:1
1	furolles	NOUN:1
1	furstemberg	NOUN:1
1	fusement	NOUN:1
1	fusins	NOUN:1
1	fust	AUX:1
1	futent	AUX:1
1	futrez	VERB:1
1	fuxias	NOUN:1
1	fuère	X:1
1	fyr	ADP:1
1	fâaché	DET:1
1	fée-marraine	NOUN:1
1	félicide	NOUN:1
1	félicitants	NOUN:1
1	féliciteurs	NOUN:1
1	féodaliser	VERB:1
1	féodalisé	VERB:1
1	féredjé	NOUN:1
1	féredjés	NOUN:1
1	fériddaplement	ADV:1
1	féridé	NOUN:1
1	féris	NOUN:1
1	féroles	NOUN:1
1	fésse	ADP:1
1	féticheries	NOUN:1
1	fétidement	ADV:1
1	fêteux	NOUN:1
1	fôtre	NOUN:1
1	fû	NOUN:1
1	fœdari	NOUN:1
1	fœmina	VERB:1
1	fœnum	NOUN:1
1	g'on	NOUN:1
1	g.	NOUN:1
1	g.Argent	NOUN:1
1	g.Cuivre	NOUN:1
1	gaat	ADJ:1
1	gabidal	ADJ:1
1	gabiotas	NOUN:1
1	gabitaux	NOUN:1
1	gades-merlus	NOUN:1
1	gaditanes	ADJ:1
1	gafalerie	NOUN:1
1	gagne-gin	NOUN:1
1	gaiacs	NOUN:1
1	gaigneras	ADV:1
1	gail	PRON:1
1	gailleteriesNom	NOUN:1
1	gaimbe	NOUN:1
1	gaisde	NOUN:1
1	gal'tas	NOUN:1
1	galactendron	NOUN:1
1	galantisa	VERB:1
1	galantuomo	NOUN:1
1	galatées	NOUN:1
1	galetons	NOUN:1
1	galfatres	NOUN:1
1	galibe	NOUN:1
1	gallery	ADJ:1
1	gallicien	ADJ:1
1	gallina	VERB:1
1	gallinazos	ADJ:1
1	gallo-grecque	ADJ:1
1	gallons1	NOUN:1
1	gallonsTreize	NOUN:1
1	galme	ADJ:1
1	galopinaient	VERB:1
1	galopinant	VERB:1
1	galéolaire	NOUN:1
1	galéotte	ADJ:1
1	gambillonner	VERB:1
1	gambir	NOUN:1
1	gambong	NOUN:1
1	game	ADJ:1
1	gamet	NOUN:1
1	gamitanas	NOUN:1
1	gampe	NOUN:1
1	gande	NOUN:1
1	gandike	ADJ:1
1	gandinisme	NOUN:1
1	ganons	VERB:1
1	gaprioledde	ADJ:1
1	gapriolet	NOUN:1
1	garatés	ADJ:1
1	garbata	X:1
1	gard	NOUN:1
1	gard'de	ADP:1
1	gard'rez	VERB:1
1	gardanias	NOUN:1
1	garde-adjoint	NOUN:1
1	garde-de-corps	NOUN:1
1	garde-forestier	NOUN:1
1	garde-main	NOUN:1
1	garde-métiers	ADP:1
1	garde-poste	NOUN:1
1	garde-temps	NOUN:1
1	garderobe	NOUN:1
1	gardes-malade	NOUN:1
1	gardienne-esclave	ADJ:1
1	gardovoïs	NOUN:1
1	garesse	NOUN:1
1	gargasse	NOUN:1
1	gargot	NOUN:1
1	gargouli	NOUN:1
1	garoddé	VERB:1
1	garotte	NOUN:1
1	garrulité	NOUN:1
1	garse	NOUN:1
1	garzon	NOUN:1
1	garçonnette	DET:1
1	gas-tro-nome	NOUN:1
1	gasconnage	NOUN:1
1	gasgachau	ADJ:1
1	gasquets	NOUN:1
1	gasteropeda	NOUN:1
1	gastrocelles	NOUN:1
1	gastrolâtre	NOUN:1
1	gastrolâtres	NOUN:1
1	gastrolâtrie	NOUN:1
1	gastrolâtriques	ADJ:1
1	gastronomico-politique	ADJ:1
1	gastrœntérite	NOUN:1
1	gastéra	NOUN:1
1	gastérias	NOUN:1
1	gatholique	NOUN:1
1	gato	NOUN:1
1	gatschapouri	NOUN:1
1	gauderonnées	ADJ:1
1	gaudissement	NOUN:1
1	gaudisserie	NOUN:1
1	gaugas	NOUN:1
1	gausseur	NOUN:1
1	gaux	ADJ:1
1	gaviaô	NOUN:1
1	gavilla	NOUN:1
1	gazaquin	NOUN:1
1	gazillon	NOUN:1
1	gazla	NOUN:1
1	gazumas	NOUN:1
1	geboorte	ADJ:1
1	gecta	NOUN:1
1	gecte	NOUN:1
1	geeen	DET:1
1	gefeux	NOUN:1
1	gehoer	NOUN:1
1	geigneurs	NOUN:1
1	geindres	NOUN:1
1	gekko	PRON:1
1	gemisses	ADJ:1
1	generose	NOUN:1
1	genope	VERB:1
1	gens-pille-hommes	NOUN:1
1	gensses	NOUN:1
1	genti	NOUN:1
1	gentilezza	NOUN:1
1	gentilhomme-fermier	NOUN:1
1	gentillefemme	NOUN:1
1	gentilâtres	NOUN:1
1	gentleman-crocketer	NOUN:1
1	gentlemanesques	ADJ:1
1	genua	NOUN:1
1	geolier	NOUN:1
1	gerbaude	NOUN:1
1	germanico-gallique	ADJ:1
1	germanum	NOUN:1
1	germanus	NOUN:1
1	germinaison	NOUN:1
1	gesicht	NOUN:1
1	gesond	X:1
1	gestatoria	ADJ:1
1	gesto	NOUN:1
1	gestorum	NOUN:1
1	gettatura	DET:1
1	geu	NOUN:1
1	gewollen	X:1
1	geysir	NOUN:1
1	geôlier-chef	NOUN:1
1	geôlier-propriétaire	NOUN:1
1	ghourd	NOUN:1
1	ghélénites	NOUN:1
1	giardiniUn	DET:1
1	gibbé	VERB:1
1	gibecier	NOUN:1
1	gibly	NOUN:1
1	giboyeur	NOUN:1
1	gibraltariser	VERB:1
1	gibson	NOUN:1
1	giganteas	ADJ:1
1	giganteum	ADJ:1
1	giganteus	ADJ:1
1	giganti	NOUN:1
1	gigantographiques	ADJ:1
1	gin-sling	NOUN:1
1	ging-seng	NOUN:1
1	gingembriers	NOUN:1
1	ginsong	NOUN:1
1	giosciures	NOUN:1
1	girafiers	NOUN:1
1	girande	NOUN:1
1	giroflettée	VERB:1
1	giroflée-mahon	NOUN:1
1	giromons	NOUN:1
1	giserai	VERB:1
1	gisèrent	VERB:1
1	gitanelle	NOUN:1
1	gitanelles	NOUN:1
1	gitanello	NOUN:1
1	gitanillos	NOUN:1
1	giudizio	X:1
1	giumento	X:1
1	giusti	NOUN:1
1	give	X:1
1	gkfndrxu	X:1
1	gkyuumfv	DET:1
1	gladios	ADJ:1
1	glaiterons	NOUN:1
1	glassé	NOUN:1
1	glaube	NOUN:1
1	glaucopes	NOUN:1
1	glaucée	NOUN:1
1	glaucées	NOUN:1
1	glayve	NOUN:1
1	glaïeul-vanille	NOUN:1
1	gleve	NOUN:1
1	gliché	VERB:1
1	globards	NOUN:1
1	globiens	NOUN:1
1	globistes	NOUN:1
1	gloom	NOUN:1
1	gloriosa	X:1
1	gloserie	NOUN:1
1	gloutons-grisons	NOUN:1
1	gluckistes	NOUN:1
1	glycères	NOUN:1
1	glyphisidons	NOUN:1
1	gn'y	PRON:1
1	gniolle	ADJ:1
1	gnomide	NOUN:1
1	gobeletterie	NOUN:1
1	gobelotant	NOUN:1
1	gobelottaient	VERB:1
1	gobelottait	VERB:1
1	gobelotteur	NOUN:1
1	gobies-bos	NOUN:1
1	gobies-boulerots	NOUN:1
1	gobies-plumiers	NOUN:1
1	gocher	VERB:1
1	godain	NOUN:1
1	godaines	NOUN:1
1	godon	NOUN:1
1	godonné	VERB:1
1	godronneuse	ADJ:1
1	goguins	ADJ:1
1	going	X:1
1	goks	NOUN:1
1	gold	X:1
1	golfier	VERB:1
1	goliaths	NOUN:1
1	golova	NOUN:1
1	gombaraidrai	NOUN:1
1	gomblete	X:1
1	gombrendre	NOUN:1
1	gombter	VERB:1
1	gomdes	NOUN:1
1	gommader	VERB:1
1	gommander	VERB:1
1	gommanter	VERB:1
1	gommerce	NOUN:1
1	gommission	NOUN:1
1	gommo-résineuse	ADJ:1
1	gompien	ADP:1
1	gompinazion	NOUN:1
1	gomprents	ADJ:1
1	gompris	VERB:1
1	gondand	NOUN:1
1	gondendes	ADJ:1
1	gondesse	NOUN:1
1	gondoleta	X:1
1	gondolieri	NOUN:1
1	gondraire	NOUN:1
1	gonfenances	VERB:1
1	gonfeni	NOUN:1
1	gonffiance	ADP:1
1	gonfitures	NOUN:1
1	gonfoi	NOUN:1
1	gonnaidrez	NOUN:1
1	gonnèdre	VERB:1
1	gonnès	NOUN:1
1	gonte	VERB:1
1	gontend	VERB:1
1	gontent	VERB:1
1	gontuira	VERB:1
1	gontuire	VERB:1
1	gonvier	VERB:1
1	gonvrères	NOUN:1
1	gonzentirais	ADJ:1
1	gonzience	NOUN:1
1	gonzigne	NOUN:1
1	gonzoler	NOUN:1
1	gonzèle	ADJ:1
1	goode-bye	NOUN:1
1	goodwife	NOUN:1
1	gorah	NOUN:1
1	gorgheggi	NOUN:1
1	gorgonaires	NOUN:1
1	gorgoniens	NOUN:1
1	gorgère	ADJ:1
1	goriot	VERB:1
1	gorps	NOUN:1
1	gorrhibtion	NOUN:1
1	goréenne	ADJ:1
1	gotico	X:1
1	gouapeur	ADJ:1
1	gouapeurs	NOUN:1
1	goubernie	X:1
1	gouche	VERB:1
1	gouchez-fis	DET:1
1	goujet	NOUN:1
1	goulabis	X:1
1	gouldienne	ADJ:1
1	gouleau	NOUN:1
1	gouleur	NOUN:1
1	goullac	ADJ:1
1	gounda	NOUN:1
1	goup	NOUN:1
1	goupilleries	NOUN:1
1	goupine	DET:1
1	goupiner	VERB:1
1	gourand	ADJ:1
1	gourgandinaient	VERB:1
1	gourgandinier	ADJ:1
1	gourmait	VERB:1
1	gournays	NOUN:1
1	gourne	NOUN:1
1	gourt	X:1
1	goussaïns	NOUN:1
1	goutis	DET:1
1	gouvarnemente	NOUN:1
1	gouvernail-godille	NOUN:1
1	gouverneur-général	NOUN:1
1	gouverneur-maire	NOUN:1
1	government	ADJ:1
1	government-house	NOUN:1
1	governo	ADJ:1
1	goëlette-misaine	DET:1
1	goîver	VERB:1
1	goût'rais	VERB:1
1	grabeler	VERB:1
1	grabelé	ADJ:1
1	gracieuser	VERB:1
1	gracieusée	VERB:1
1	graffigne	NOUN:1
1	graissin	NOUN:1
1	grammesPoids	NOUN:1
1	gran	NOUN:1
1	gran'cartello	NOUN:1
1	granadilles	NOUN:1
1	grand'-chose	NOUN:1
1	grand'bandes	DET:1
1	grand'beauté	NOUN:1
1	grand'besogne	DET:1
1	grand'carroche	NOUN:1
1	grand'chambre	NOUN:1
1	grand'chaud	NOUN:1
1	grand'cloches	DET:1
1	grand'cour	NOUN:1
1	grand'coutume	DET:1
1	grand'croix	NOUN:1
1	grand'fiance	DET:1
1	grand'fièvre	NOUN:1
1	grand'hune	NOUN:1
1	grand'jambes	NOUN:1
1	grand'lande	NOUN:1
1	grand'mort	NOUN:1
1	grand'note	ADJ:1
1	grand'p'pa	NOUN:1
1	grand'pitié	NOUN:1
1	grand'place	DET:1
1	grand'plantée	DET:1
1	grand'raison	NOUN:1
1	grand'soif	ADJ:1
1	grand'tétasse	NOUN:1
1	grand'vergue	NOUN:1
1	grand-Bonnine	NOUN:1
1	grand-Gothe	NOUN:1
1	grand-Mogol	NOUN:1
1	grand-Turc	NOUN:1
1	grand-Vierge	NOUN:1
1	grand-accueil	NOUN:1
1	grand-aigle	DET:1
1	grand-bailliage	NOUN:1
1	grand-beau-père	NOUN:1
1	grand-bourrique	NOUN:1
1	grand-chambellan	NOUN:1
1	grand-chantre	NOUN:1
1	grand-connétable	ADJ:1
1	grand-cordon	NOUN:1
1	grand-cousin	NOUN:1
1	grand-inquisiteur	NOUN:1
1	grand-justicier	NOUN:1
1	grand-marquise	NOUN:1
1	grand-mât	NOUN:1
1	grand-p'pa	NOUN:1
1	grand-patience	DET:1
1	grand-payse	DET:1
1	grand-pierre	NOUN:1
1	grand-pitié	DET:1
1	grand-police	DET:1
1	grand-prieur	NOUN:1
1	grand-raisin	ADJ:1
1	grand-raison	DET:1
1	grand-référendaire	NOUN:1
1	grand-salle	NOUN:1
1	grand-seigneur	NOUN:1
1	grand-vierge	NOUN:1
1	grand-ville	NOUN:1
1	grand-écuyer	DET:1
1	grand-émeraude	ADJ:1
1	grande-armée	NOUN:1
1	grande-frégate	NOUN:1
1	grande-prêtresse	NOUN:1
1	grandiflora	VERB:1
1	grandiflorum	ADJ:1
1	grands-amiraux	ADJ:1
1	grands-livres	NOUN:1
